status,lead_source,lead_owner_id,owner_role,owner_department,task_count,open_task_count,closed_task_count,high_priority_task_count,lead_age_days,owner_tenure_days,days_since_last_task_created,days_since_last_task_activity,lead_is_converted,open_task_ratio,closed_task_ratio,high_priority_task_ratio,task_velocity,high_priority_velocity,task_count_per_owner_day,task_activity_recency_score,task_created_recency_score,lead_age_bucket,owner_tenure_bucket,task_count_bucket
Nurturing,Inbound,005fDW8pqYyhUsaaJT,SDR,Sales,2,1,1,1,1062,-376,-319.0,-336.0,1,0.5,0.5,0.5,0.0018814675446848542,0.0009407337723424271,-0.005333333333333333,1.0,1.0,730_plus,,1_2
Qualified,Web,005sj6ewizq0NwPrwm,BDR,Sales,9,5,4,2,1390,138,-1369.0,-1394.0,1,0.5555555555555556,0.4444444444444444,0.2222222222222222,0.006470165348670022,0.0014378145219266715,0.06474820143884892,1.0,1.0,730_plus,91_180,6_10
Open,Event,005mm9vtHx0K9TGlB7,SDR,Sales,2,0,2,0,176,378,451.0,423.0,0,0.0,1.0,0.0,0.011299435028248588,0.0,0.005277044854881266,0.0023584905660377358,0.0022123893805309734,91_180,366_730,1_2
Qualified,Event,005GBFWjFmmyU3YASa,BDR,Sales,4,3,1,2,779,-69,-601.0,-616.0,0,0.75,0.25,0.5,0.005128205128205128,0.002564102564102564,-0.058823529411764705,1.0,1.0,730_plus,,3_5
Open,Event,005kYbLfois6p7LjKf,SDR,Sales,2,1,1,2,1374,-867,-1215.0,-1244.0,1,0.5,0.5,1.0,0.0014545454545454545,0.0014545454545454545,-0.0023094688221709007,1.0,1.0,730_plus,,1_2
Nurturing,Event,005r8kcdxSxYgha9K0,SDR,Sales,4,3,1,4,86,238,76.0,53.0,0,0.75,0.25,1.0,0.04597701149425287,0.04597701149425287,0.016736401673640166,0.018518518518518517,0.012987012987012988,31_90,181_365,3_5
Working,Event,005Iyi4Xhg6R1KQ608,SDR,Sales,6,2,4,2,444,458,-423.0,-448.0,1,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.01348314606741573,0.0044943820224719105,0.013071895424836602,1.0,1.0,366_730,366_730,6_10
Open,Trade Show,005SbAnWPkaLqqFhXE,AE,Sales,9,4,5,3,1357,-364,-1351.0,-1371.0,0,0.4444444444444444,0.5555555555555556,0.3333333333333333,0.0066273932253313695,0.0022091310751104565,-0.024793388429752067,1.0,1.0,730_plus,,6_10
Nurturing,Inbound,005AQpXsPDqHdTKZrg,AE,Sales,2,1,1,2,335,1021,-102.0,-118.0,1,0.5,0.5,1.0,0.005952380952380952,0.005952380952380952,0.0019569471624266144,1.0,1.0,181_365,730_plus,1_2
Working,Partner Referral,005r9q3iIp3WHLiZhI,SDR,Sales,5,3,2,0,1401,5,-1322.0,-1334.0,1,0.6,0.4,0.0,0.003566333808844508,0.0,0.8333333333333334,1.0,1.0,730_plus,0_30,3_5
Working,Trade Show,005DtIhNjUqehYU9Ld,SDR,Sales,4,2,2,1,854,153,-871.0,-875.0,1,0.5,0.5,0.25,0.004678362573099415,0.0011695906432748538,0.025974025974025976,1.0,1.0,730_plus,91_180,3_5
Open,Inbound,005aABhuRiSBg0srbz,SDR,Sales,2,0,2,0,1144,-861,-646.0,-667.0,1,0.0,1.0,0.0,0.0017467248908296944,0.0,-0.002325581395348837,1.0,1.0,730_plus,,1_2
Working,Partner Referral,005Ozb2jx0nnrpjBm7,SDR,Sales,3,2,1,1,121,1142,314.0,294.0,0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.02459016393442623,0.00819672131147541,0.0026246719160104987,0.003389830508474576,0.0031746031746031746,91_180,730_plus,3_5
Open,Web,005uK1d6IniB6ZlkqB,SDR,Sales,6,5,1,3,244,-157,-258.0,-269.0,1,0.8333333333333334,0.16666666666666666,0.5,0.024489795918367346,0.012244897959183673,-0.038461538461538464,1.0,1.0,181_365,,6_10
Open,Partner Referral,005SzPtEFRJYtyoJvY,BDR,Sales,6,5,1,3,182,382,-13.0,-32.0,0,0.8333333333333334,0.16666666666666666,0.5,0.03278688524590164,0.01639344262295082,0.015665796344647518,1.0,1.0,181_365,366_730,6_10
Qualified,Web,005EF1FFbGvvXzIjDl,SDR,Sales,1,0,1,1,1265,-199,-356.0,-374.0,0,0.0,1.0,1.0,0.0007898894154818325,0.0007898894154818325,-0.005050505050505051,1.0,1.0,730_plus,,1_2
Nurturing,Event,005qhOaTRDj8l4v6Lo,SDR,Sales,5,2,3,1,192,1114,-160.0,-186.0,1,0.4,0.6,0.2,0.025906735751295335,0.0051813471502590676,0.004484304932735426,1.0,1.0,181_365,730_plus,3_5
Qualified,Event,005PsOTr02Fp2pwCFZ,BDR,Sales,2,1,1,0,548,144,77.0,68.0,0,0.5,0.5,0.0,0.0036429872495446266,0.0,0.013793103448275862,0.014492753623188406,0.01282051282051282,366_730,91_180,1_2
Qualified,Outbound,005CS61es1IwtecnA5,SDR,Sales,2,2,0,0,700,-622,-20.0,-47.0,0,1.0,0.0,0.0,0.0028530670470756064,0.0,-0.00322061191626409,1.0,1.0,366_730,,1_2
Working,Event,005uJa3pJEeyQVnsZp,BDR,Sales,1,1,0,1,1326,-1246,117.0,116.0,1,1.0,0.0,1.0,0.0007535795026375283,0.0007535795026375283,-0.0008032128514056225,0.008547008547008548,0.00847457627118644,730_plus,,1_2
Working,Partner Referral,005mbGysH2pp4xju3N,SDR,Sales,3,2,1,1,1204,-408,-1174.0,-1178.0,1,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0024896265560165973,0.0008298755186721991,-0.007371007371007371,1.0,1.0,730_plus,,3_5
Nurturing,Event,005SzPtEFRJYtyoJvY,BDR,Sales,3,3,0,1,318,246,59.0,34.0,0,1.0,0.0,0.3333333333333333,0.009404388714733543,0.003134796238244514,0.012145748987854251,0.02857142857142857,0.016666666666666666,181_365,181_365,3_5
Working,Partner Referral,005OHuMUHvi8wsLMNv,SDR,Sales,2,0,2,1,709,198,-77.0,-84.0,1,0.0,1.0,0.5,0.0028169014084507044,0.0014084507042253522,0.010050251256281407,1.0,1.0,366_730,181_365,1_2
Working,Outbound,0059UKz8nd1s6XFb2G,BDR,Sales,3,3,0,0,278,136,186.0,159.0,0,1.0,0.0,0.0,0.010752688172043012,0.0,0.021897810218978103,0.00625,0.0053475935828877,181_365,91_180,3_5
Nurturing,Event,005chtXE6kHD1j5gMk,BDR,Sales,0,0,0,0,623,392,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366_730,366_730,0
Nurturing,Event,005YgcwjR0nrnHIGZX,SDR,Sales,2,0,2,1,123,1420,-1.0,-28.0,1,0.0,1.0,0.5,0.016129032258064516,0.008064516129032258,0.0014074595355383533,1.0,1.0,91_180,730_plus,1_2
Nurturing,Event,005d2TMY2eGPYkWkSs,AE,Sales,4,1,3,1,503,17,-414.0,-434.0,0,0.25,0.75,0.25,0.007936507936507936,0.001984126984126984,0.2222222222222222,1.0,1.0,366_730,0_30,3_5
Open,Inbound,005C9ZE4d3Sx2TUFjd,AE,Sales,4,0,4,3,1000,-1068,-883.0,-901.0,0,0.0,1.0,0.75,0.003996003996003996,0.002997002997002997,-0.0037488284910965324,1.0,1.0,730_plus,,3_5
Working,Outbound,005CS61es1IwtecnA5,SDR,Sales,3,1,2,0,1057,-979,-940.0,-953.0,0,0.3333333333333333,0.6666666666666666,0.0,0.002835538752362949,0.0,-0.003067484662576687,1.0,1.0,730_plus,,3_5
Working,Event,005Sq8Z0wjCdFUQUHx,SDR,Sales,5,4,1,3,749,-6,-679.0,-691.0,0,0.8,0.2,0.6,0.006666666666666667,0.004,-1.0,1.0,1.0,730_plus,,3_5
Qualified,Outbound,005g4fdGzuew1U6NXU,SDR,Sales,5,4,1,1,810,-47,-680.0,-699.0,0,0.8,0.2,0.2,0.006165228113440197,0.0012330456226880395,-0.10869565217391304,1.0,1.0,730_plus,,3_5
Qualified,Partner Referral,005lFrIUHPTHLXsJgY,BDR,Sales,8,3,5,1,1200,-428,-1104.0,-1127.0,1,0.375,0.625,0.125,0.006661115736885929,0.0008326394671107411,-0.01873536299765808,1.0,1.0,730_plus,,6_10
Open,Web,005N1Jj8umhbHxSPTH,SDR,Sales,3,1,2,1,61,-48,205.0,175.0,0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.04838709677419355,0.016129032258064516,-0.06382978723404255,0.005681818181818182,0.0048543689320388345,31_90,,3_5
Nurturing,Web,005SzPtEFRJYtyoJvY,BDR,Sales,2,1,1,1,722,-158,-178.0,-185.0,0,0.5,0.5,0.5,0.0027662517289073307,0.0013831258644536654,-0.012738853503184714,1.0,1.0,366_730,,1_2
Open,Trade Show,005YpyV0Iqs18vr6hF,AE,Sales,2,0,2,0,616,623,-293.0,-318.0,1,0.0,1.0,0.0,0.0032414910858995136,0.0,0.003205128205128205,1.0,1.0,366_730,366_730,1_2
Qualified,Web,005g4fdGzuew1U6NXU,SDR,Sales,6,3,3,2,984,-221,-941.0,-947.0,1,0.5,0.5,0.3333333333333333,0.006091370558375634,0.0020304568527918783,-0.02727272727272727,1.0,1.0,730_plus,,6_10
Open,Event,005cVL9DQ83eH0EZfE,AE,Sales,3,2,1,0,859,238,-870.0,-871.0,1,0.6666666666666666,0.3333333333333333,0.0,0.0034883720930232558,0.0,0.012552301255230125,1.0,1.0,730_plus,181_365,3_5
Working,Trade Show,005udoqsW2EyiZN9b0,BDR,Sales,6,2,4,3,1386,-1037,-1389.0,-1403.0,1,0.3333333333333333,0.6666666666666666,0.5,0.004325883201153569,0.0021629416005767843,-0.005791505791505791,1.0,1.0,730_plus,,6_10
Qualified,Inbound,005UmJEIRnoljtUYmh,BDR,Sales,7,3,4,1,1204,-685,-1123.0,-1125.0,0,0.42857142857142855,0.5714285714285714,0.14285714285714285,0.005809128630705394,0.0008298755186721991,-0.01023391812865497,1.0,1.0,730_plus,,6_10
Working,Event,005RNwgHWbHSrrlfhq,BDR,Sales,2,1,1,2,701,-154,-468.0,-470.0,1,0.5,0.5,1.0,0.002849002849002849,0.002849002849002849,-0.013071895424836602,1.0,1.0,366_730,,1_2
Nurturing,Event,005yopVEVGjrYSQu2q,SDR,Sales,3,3,0,2,1283,-133,-602.0,-613.0,1,1.0,0.0,0.6666666666666666,0.002336448598130841,0.001557632398753894,-0.022727272727272728,1.0,1.0,730_plus,,3_5
Qualified,Trade Show,005A7aBOiWo1s4A8VA,BDR,Sales,4,1,3,1,212,1258,192.0,190.0,1,0.25,0.75,0.25,0.018779342723004695,0.004694835680751174,0.003177124702144559,0.005235602094240838,0.0051813471502590676,181_365,730_plus,3_5
Nurturing,Web,0051FeBviD8WOpEx9p,SDR,Sales,4,1,3,0,75,-77,477.0,469.0,1,0.25,0.75,0.0,0.05263157894736842,0.0,-0.05263157894736842,0.002127659574468085,0.0020920502092050207,31_90,,3_5
Nurturing,Trade Show,005dKuyWKIuifL64ip,BDR,Sales,3,2,1,2,255,-219,375.0,347.0,1,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.01171875,0.0078125,-0.013761467889908258,0.0028735632183908046,0.0026595744680851063,181_365,,3_5
Nurturing,Inbound,005XY8kCmJrc8XXcwE,BDR,Sales,4,2,2,1,689,402,-489.0,-490.0,1,0.5,0.5,0.25,0.005797101449275362,0.0014492753623188406,0.009925558312655087,1.0,1.0,366_730,366_730,3_5
Nurturing,Partner Referral,005DtIhNjUqehYU9Ld,SDR,Sales,6,2,4,2,790,217,-594.0,-598.0,0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.007585335018963337,0.0025284450063211127,0.027522935779816515,1.0,1.0,730_plus,181_365,6_10
Open,Web,005TqlXejhWbvjVWsd,AE,Sales,4,1,3,1,1231,-761,-944.0,-950.0,1,0.25,0.75,0.25,0.003246753246753247,0.0008116883116883117,-0.005263157894736842,1.0,1.0,730_plus,,3_5
Qualified,Event,005VLfsfX7zhRzFubF,SDR,Sales,6,4,2,1,225,572,316.0,288.0,0,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.02654867256637168,0.004424778761061947,0.010471204188481676,0.0034602076124567475,0.0031545741324921135,181_365,366_730,6_10
Working,Outbound,005A7aBOiWo1s4A8VA,BDR,Sales,1,1,0,0,108,1362,897.0,870.0,0,1.0,0.0,0.0,0.009174311926605505,0.0,0.0007336757153338225,0.001148105625717566,0.0011135857461024498,91_180,730_plus,1_2
Qualified,Inbound,005lFrIUHPTHLXsJgY,BDR,Sales,3,2,1,0,1039,-267,-653.0,-672.0,1,0.6666666666666666,0.3333333333333333,0.0,0.0028846153846153848,0.0,-0.011278195488721804,1.0,1.0,730_plus,,3_5
Nurturing,Partner Referral,0051FeBviD8WOpEx9p,SDR,Sales,1,1,0,0,1334,-1336,-378.0,-387.0,1,1.0,0.0,0.0,0.000749063670411985,0.0,-0.000749063670411985,1.0,1.0,730_plus,,1_2
Nurturing,Partner Referral,005Zig763saiCy9Xs5,BDR,Sales,6,5,1,2,1042,537,-543.0,-565.0,1,0.8333333333333334,0.16666666666666666,0.3333333333333333,0.005752636625119847,0.0019175455417066154,0.011152416356877323,1.0,1.0,730_plus,366_730,6_10
Nurturing,Trade Show,005DJJzk8TFPHjwamm,BDR,Sales,4,3,1,2,1380,155,-899.0,-900.0,0,0.75,0.25,0.5,0.002896451846488052,0.001448225923244026,0.02564102564102564,1.0,1.0,730_plus,91_180,3_5
Open,Outbound,005qhOaTRDj8l4v6Lo,SDR,Sales,3,0,3,0,973,333,-70.0,-95.0,1,0.0,1.0,0.0,0.003080082135523614,0.0,0.008982035928143712,1.0,1.0,730_plus,181_365,3_5
Working,Outbound,005uzGGUX4TIYx0w3I,AE,Sales,3,1,2,1,642,587,-385.0,-392.0,1,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.004665629860031105,0.0015552099533437014,0.00510204081632653,1.0,1.0,366_730,366_730,3_5
Nurturing,Event,005voBFvhNYadVKXTu,BDR,Sales,7,5,2,2,545,35,-202.0,-225.0,0,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.01282051282051282,0.003663003663003663,0.19444444444444445,1.0,1.0,366_730,31_90,6_10
Nurturing,Event,005pCTycClXuIF6SUv,BDR,Sales,3,1,2,1,1414,-648,-672.0,-682.0,1,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0021201413427561835,0.0007067137809187279,-0.00463678516228748,1.0,1.0,730_plus,,3_5
Open,Partner Referral,005r8kcdxSxYgha9K0,SDR,Sales,0,0,0,0,605,-281,,,1,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,366_730,,0
Qualified,Inbound,005oTuswObpFtGANeE,SDR,Sales,5,3,2,3,179,8,-118.0,-137.0,0,0.6,0.4,0.6,0.027777777777777776,0.016666666666666666,0.5555555555555556,1.0,1.0,91_180,0_30,3_5
Open,Partner Referral,005CS61es1IwtecnA5,SDR,Sales,4,1,3,1,478,-400,-319.0,-349.0,0,0.25,0.75,0.25,0.008350730688935281,0.0020876826722338203,-0.010025062656641603,1.0,1.0,366_730,,3_5
Working,Partner Referral,00536VT96AN7M9vHvw,BDR,Sales,5,3,2,1,841,55,-829.0,-834.0,1,0.6,0.4,0.2,0.0059382422802850355,0.0011876484560570072,0.08928571428571429,1.0,1.0,730_plus,31_90,3_5
Nurturing,Partner Referral,005XZUpRP9HBvLfhY6,BDR,Sales,4,1,3,1,1392,-326,-907.0,-937.0,0,0.25,0.75,0.25,0.002871500358937545,0.0007178750897343862,-0.012307692307692308,1.0,1.0,730_plus,,3_5
Qualified,Inbound,005H18uJWTVdyNheWe,BDR,Sales,2,0,2,1,957,-842,-510.0,-519.0,0,0.0,1.0,0.5,0.0020876826722338203,0.0010438413361169101,-0.0023781212841854932,1.0,1.0,730_plus,,1_2
Working,Outbound,005ZgXPYFXOBU7G1tp,BDR,Sales,1,0,1,0,548,54,835.0,819.0,1,0.0,1.0,0.0,0.0018214936247723133,0.0,0.01818181818181818,0.0012195121951219512,0.0011961722488038277,366_730,31_90,1_2
Open,Trade Show,005ZgXPYFXOBU7G1tp,BDR,Sales,4,2,2,3,1396,-794,-343.0,-354.0,0,0.5,0.5,0.75,0.002863278453829635,0.0021474588403722263,-0.005044136191677175,1.0,1.0,730_plus,,3_5
Open,Event,005oNQqFKPLjEKAacs,SDR,Sales,5,2,3,1,602,530,-268.0,-278.0,1,0.4,0.6,0.2,0.008291873963515755,0.001658374792703151,0.009416195856873822,1.0,1.0,366_730,366_730,3_5
Nurturing,Web,005mzHykyCWibqXEgp,BDR,Sales,4,3,1,1,261,353,182.0,169.0,1,0.75,0.25,0.25,0.015267175572519083,0.003816793893129771,0.011299435028248588,0.0058823529411764705,0.00546448087431694,181_365,181_365,3_5
Nurturing,Partner Referral,005JwwpEL8xofdwkwl,SDR,Sales,3,1,2,1,277,558,257.0,238.0,0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.01079136690647482,0.0035971223021582736,0.005366726296958855,0.0041841004184100415,0.003875968992248062,181_365,366_730,3_5
Qualified,Trade Show,005KXIvx3Ru4Hx5BVz,SDR,Sales,3,2,1,1,354,441,-251.0,-263.0,0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.008450704225352112,0.0028169014084507044,0.006787330316742082,1.0,1.0,181_365,366_730,3_5
Nurturing,Event,005XY8kCmJrc8XXcwE,BDR,Sales,4,2,2,1,202,889,549.0,526.0,0,0.5,0.5,0.25,0.019704433497536946,0.0049261083743842365,0.0044943820224719105,0.0018975332068311196,0.0018181818181818182,181_365,730_plus,3_5
Qualified,Trade Show,005lWDDSfm41preSiA,SDR,Sales,3,1,2,0,1299,352,-601.0,-606.0,1,0.3333333333333333,0.6666666666666666,0.0,0.002307692307692308,0.0,0.0084985835694051,1.0,1.0,730_plus,181_365,3_5
Open,Partner Referral,005noBf4oiSp9TePzz,AE,Sales,3,2,1,1,887,431,184.0,162.0,1,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0033783783783783786,0.0011261261261261261,0.006944444444444444,0.006134969325153374,0.005405405405405406,730_plus,366_730,3_5
Open,Inbound,005SotgxabsZFoiinJ,BDR,Sales,5,4,1,1,582,-98,-558.0,-559.0,0,0.8,0.2,0.2,0.008576329331046312,0.0017152658662092624,-0.05154639175257732,1.0,1.0,366_730,,3_5
Working,Partner Referral,005ON53s4keRC7Er7R,AE,Sales,6,2,4,4,441,587,-387.0,-402.0,0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.013574660633484163,0.00904977375565611,0.01020408163265306,1.0,1.0,366_730,366_730,6_10
Working,Trade Show,005Tdp9BDe2ZbrGft6,AE,Sales,0,0,0,0,22,802,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0_30,730_plus,0
Working,Inbound,005lWDDSfm41preSiA,SDR,Sales,6,4,2,1,555,1096,-413.0,-416.0,1,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.01079136690647482,0.0017985611510791368,0.0054694621695533276,1.0,1.0,366_730,730_plus,6_10
Qualified,Web,005g4fdGzuew1U6NXU,SDR,Sales,5,2,3,1,632,131,-580.0,-588.0,0,0.4,0.6,0.2,0.007898894154818325,0.001579778830963665,0.03787878787878788,1.0,1.0,366_730,91_180,3_5
Qualified,Web,005eDoAsKFf2bpyVk2,BDR,Sales,3,3,0,0,601,-490,-206.0,-215.0,1,1.0,0.0,0.0,0.0049833887043189366,0.0,-0.006134969325153374,1.0,1.0,366_730,,3_5
Qualified,Outbound,005GITA8ZV1nYz3VcV,BDR,Sales,4,2,2,2,1032,-235,-469.0,-477.0,1,0.5,0.5,0.5,0.003872216844143272,0.001936108422071636,-0.017094017094017096,1.0,1.0,730_plus,,3_5
Qualified,Web,005sW3tnobKnIyN0Nz,SDR,Sales,6,3,3,1,963,-926,-919.0,-926.0,1,0.5,0.5,0.16666666666666666,0.006224066390041493,0.001037344398340249,-0.006486486486486486,1.0,1.0,730_plus,,6_10
Working,Event,005U1cnD3W8AfIM0Y9,BDR,Sales,3,2,1,0,432,634,108.0,79.0,1,0.6666666666666666,0.3333333333333333,0.0,0.006928406466512702,0.0,0.004724409448818898,0.0125,0.009174311926605505,366_730,366_730,3_5
Qualified,Outbound,005SkyTvnPdXlfxxMu,AE,Sales,3,2,1,1,1119,-84,-922.0,-951.0,1,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0026785714285714286,0.0008928571428571428,-0.03614457831325301,1.0,1.0,730_plus,,3_5
Open,Partner Referral,005fjwPseptfcyBFSO,AE,Sales,2,1,1,2,1211,-467,-1215.0,-1240.0,0,0.5,0.5,1.0,0.0016501650165016502,0.0016501650165016502,-0.004291845493562232,1.0,1.0,730_plus,,1_2
Nurturing,Outbound,005N1Jj8umhbHxSPTH,SDR,Sales,6,3,3,1,331,-318,31.0,7.0,1,0.5,0.5,0.16666666666666666,0.018072289156626505,0.0030120481927710845,-0.01892744479495268,0.125,0.03125,181_365,,6_10
Qualified,Event,005o6FGxPqqWKpnCkp,AE,Sales,4,1,3,1,1074,229,-596.0,-608.0,1,0.25,0.75,0.25,0.0037209302325581397,0.0009302325581395349,0.017391304347826087,1.0,1.0,730_plus,181_365,3_5
Nurturing,Web,005dEsDKcaedNVmJU3,SDR,Sales,2,2,0,0,890,497,-145.0,-148.0,1,1.0,0.0,0.0,0.002244668911335578,0.0,0.004016064257028112,1.0,1.0,730_plus,366_730,1_2
Working,Outbound,005aV0dZauGUbUqQX9,SDR,Sales,6,3,3,1,1403,-1175,-1395.0,-1416.0,1,0.5,0.5,0.16666666666666666,0.004273504273504274,0.0007122507122507123,-0.005110732538330494,1.0,1.0,730_plus,,6_10
Nurturing,Outbound,005r9q3iIp3WHLiZhI,SDR,Sales,3,3,0,1,357,1049,404.0,391.0,0,1.0,0.0,0.3333333333333333,0.008379888268156424,0.002793296089385475,0.002857142857142857,0.002551020408163265,0.0024691358024691358,181_365,730_plus,3_5
Qualified,Trade Show,00569YZ8tMEls1oPGs,SDR,Sales,5,3,2,2,197,1301,-80.0,-85.0,1,0.6,0.4,0.4,0.025252525252525252,0.010101010101010102,0.0038402457757296467,1.0,1.0,181_365,730_plus,3_5
Qualified,Web,005EhkAnpKcWuNovJ6,BDR,Sales,2,2,0,0,967,-208,-792.0,-809.0,1,1.0,0.0,0.0,0.002066115702479339,0.0,-0.00966183574879227,1.0,1.0,730_plus,,1_2
Open,Trade Show,0059wya6DR3pIs3IPJ,AE,Sales,4,2,2,1,1205,167,-999.0,-1027.0,1,0.5,0.5,0.25,0.003316749585406302,0.0008291873963515755,0.023809523809523808,1.0,1.0,730_plus,91_180,3_5
Working,Outbound,0054cPwdknqYVBf2UL,BDR,Sales,6,4,2,2,522,392,-207.0,-229.0,1,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.011472275334608031,0.0038240917782026767,0.015267175572519083,1.0,1.0,366_730,366_730,6_10
Qualified,Event,005qf3JcieWVjwiYd7,BDR,Sales,1,0,1,1,902,-327,-203.0,-204.0,1,0.0,1.0,1.0,0.0011074197120708748,0.0011074197120708748,-0.003067484662576687,1.0,1.0,730_plus,,1_2
Qualified,Event,005udoqsW2EyiZN9b0,BDR,Sales,2,1,1,1,773,-424,270.0,266.0,0,0.5,0.5,0.5,0.002583979328165375,0.0012919896640826874,-0.004728132387706856,0.003745318352059925,0.0036900369003690036,730_plus,,1_2
Working,Web,005RYrmmC3EMzwluqj,BDR,Sales,2,1,1,1,1332,-972,-621.0,-640.0,1,0.5,0.5,0.5,0.0015003750937734434,0.0007501875468867217,-0.0020597322348094747,1.0,1.0,730_plus,,1_2
Qualified,Event,005SW3xD3pVRHzXb4Z,SDR,Sales,3,2,1,1,493,945,329.0,302.0,1,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.006072874493927126,0.0020242914979757085,0.003171247357293869,0.0033003300330033004,0.0030303030303030303,366_730,730_plus,3_5
Nurturing,Outbound,00512E80qDwAaI1oOE,SDR,Sales,3,0,3,0,1117,247,-409.0,-431.0,0,0.0,1.0,0.0,0.0026833631484794273,0.0,0.012096774193548387,1.0,1.0,730_plus,181_365,3_5
Open,Partner Referral,005qhOaTRDj8l4v6Lo,SDR,Sales,1,0,1,1,624,682,-545.0,-567.0,0,0.0,1.0,1.0,0.0016,0.0016,0.0014641288433382138,1.0,1.0,366_730,366_730,1_2
Nurturing,Outbound,005lWDDSfm41preSiA,SDR,Sales,0,0,0,0,384,1267,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366_730,730_plus,0
Working,Event,00574uwHCzqanx744B,AE,Sales,4,3,1,2,882,-474,-787.0,-796.0,1,0.75,0.25,0.5,0.004530011325028313,0.0022650056625141564,-0.008456659619450317,1.0,1.0,730_plus,,3_5
Open,Web,005VLfsfX7zhRzFubF,SDR,Sales,11,3,8,3,819,-22,-556.0,-574.0,1,0.2727272727272727,0.7272727272727273,0.2727272727272727,0.013414634146341463,0.003658536585365854,-0.5238095238095238,1.0,1.0,730_plus,,10_plus
Nurturing,Web,005yopVEVGjrYSQu2q,SDR,Sales,4,2,2,2,666,484,-583.0,-598.0,0,0.5,0.5,0.5,0.005997001499250375,0.0029985007496251873,0.008247422680412371,1.0,1.0,366_730,366_730,3_5
Working,Inbound,005oy1dBH72KcdA9bM,SDR,Sales,3,0,3,2,924,402,-866.0,-894.0,0,0.0,1.0,0.6666666666666666,0.003243243243243243,0.002162162162162162,0.007444168734491315,1.0,1.0,730_plus,366_730,3_5
Nurturing,Partner Referral,005mYnZlHWW2dnL0rt,BDR,Sales,4,3,1,1,1134,421,-566.0,-583.0,1,0.75,0.25,0.25,0.003524229074889868,0.000881057268722467,0.009478672985781991,1.0,1.0,730_plus,366_730,3_5
Nurturing,Inbound,005mbGysH2pp4xju3N,SDR,Sales,2,1,1,0,898,-102,-258.0,-263.0,0,0.5,0.5,0.0,0.002224694104560623,0.0,-0.019801980198019802,1.0,1.0,730_plus,,1_2
Open,Trade Show,005kYbLfois6p7LjKf,SDR,Sales,6,4,2,0,127,380,-62.0,-64.0,1,0.6666666666666666,0.3333333333333333,0.0,0.046875,0.0,0.015748031496062992,1.0,1.0,91_180,366_730,6_10
Open,Event,005gYdlj9yv5Cc6zkp,BDR,Sales,2,1,1,1,865,-564,-824.0,-831.0,1,0.5,0.5,0.5,0.0023094688221709007,0.0011547344110854503,-0.003552397868561279,1.0,1.0,730_plus,,1_2
Qualified,Inbound,0053QDpe3Xj7Gt2h2H,BDR,Sales,1,1,0,0,49,450,1320.0,1319.0,0,1.0,0.0,0.0,0.02,0.0,0.0022172949002217295,0.0007575757575757576,0.000757002271006813,31_90,366_730,1_2
Open,Web,005KXIvx3Ru4Hx5BVz,SDR,Sales,6,4,2,4,687,108,-250.0,-267.0,1,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.00872093023255814,0.005813953488372093,0.05504587155963303,1.0,1.0,366_730,91_180,6_10
Open,Trade Show,005bRaTeyEXQ8Puofm,BDR,Sales,3,1,2,1,303,875,-64.0,-79.0,0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.009868421052631578,0.003289473684210526,0.003424657534246575,1.0,1.0,181_365,730_plus,3_5
Nurturing,Trade Show,0051FeBviD8WOpEx9p,SDR,Sales,2,2,0,0,765,-767,-522.0,-542.0,0,1.0,0.0,0.0,0.0026109660574412533,0.0,-0.0026109660574412533,1.0,1.0,730_plus,,1_2
Open,Trade Show,005XY8kCmJrc8XXcwE,BDR,Sales,8,7,1,2,1037,54,-728.0,-731.0,0,0.875,0.125,0.25,0.007707129094412331,0.0019267822736030828,0.14545454545454545,1.0,1.0,730_plus,31_90,6_10
Open,Partner Referral,005uJa3pJEeyQVnsZp,BDR,Sales,6,4,2,3,1235,-1155,-1063.0,-1076.0,1,0.6666666666666666,0.3333333333333333,0.5,0.0048543689320388345,0.0024271844660194173,-0.005199306759098787,1.0,1.0,730_plus,,6_10
