status,lead_source,lead_owner_id,owner_role,task_count,open_task_count,closed_task_count,high_priority_task_count,lead_age_days,owner_tenure_days,days_since_last_task_created,days_since_last_task_activity,open_task_ratio,closed_task_ratio,high_priority_task_ratio,task_velocity,high_priority_velocity,task_count_per_owner_day_clean,task_activity_recency_score,task_created_recency_score,priority_score,priority_bucket,engagement_score,urgency_score,activity_strength_score,recommended_action,lead_is_converted
Working,Web,005iSUGFUqSTcmtbKs,SDR,4,3,1,0,1302,0,0.0,0.0,0.75,0.25,0.0,0.0030698388334612,0.0,4.0,1.0,1.0,44.82666338289637,Cool,0.41332142857142856,0.44979750958860926,0.5333333333333333,Nurture and monitor,1
Qualified,Partner Referral,005GITA8ZV1nYz3VcV,BDR,3,1,2,2,963,0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0031120331950207,0.0020746887966804,3.0,1.0,1.0,57.92315998153583,Warm,0.5851989795918368,0.5278451286362283,0.6413928571428571,Follow up within 48 hours,1
Nurturing,Inbound,005xi0Xi0wCwuciNbG,SDR,6,2,4,1,1327,96,0.0,0.0,0.3333333333333333,0.6666666666666666,0.1666666666666666,0.0045180722891566,0.0007530120481927,0.061855670103092786,1.0,1.0,50.5099116822161,Warm,0.4900816326530612,0.4442260810171807,0.6339523809523809,Follow up within 48 hours,0
Open,Event,005gXBXTL8NV8xfMOI,BDR,2,1,1,1,339,0,271.0,248.0,0.5,0.5,0.5,0.0058823529411764,0.0029411764705882,2.0,0.0040160642570281,0.0036764705882352,43.085517784899906,Cool,0.48167857142857134,0.33426725949666364,0.4486785714285714,Nurture and monitor,0
Qualified,Event,005hrcAAsV0H3bsIeE,SDR,4,1,3,2,371,13,0.0,0.0,0.25,0.75,0.5,0.010752688172043,0.0053763440860215,0.2857142857142857,1.0,1.0,66.08307494752222,Warm,0.6652806122448979,0.6622379857790854,0.647595238095238,Follow up within 48 hours,1
Nurturing,Outbound,005ZmDANT8NxIwQSUH,BDR,0,0,0,0,1300,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.99343537414966,Cool,0.0739591836734694,0.7030714285714286,0.060166666666666674,Nurture and monitor,1
Working,Inbound,005dKuyWKIuifL64ip,BDR,4,2,2,1,1323,0,0.0,0.0,0.5,0.5,0.25,0.0030211480362537,0.0007552870090634,4.0,1.0,1.0,50.123959301263724,Warm,0.47765306122448986,0.445011795302895,0.644547619047619,Follow up within 48 hours,1
Qualified,Outbound,005w1rZfJkoRoaYcEo,BDR,8,2,6,4,4,1539,236.0,206.0,0.25,0.75,0.5,1.6,0.8,0.005194805194805195,0.0048309178743961,0.0042194092827004,56.39029201161891,Warm,0.5832908163265306,0.42052503984307954,0.7305,Follow up within 48 hours,1
Qualified,Partner Referral,005YgcwjR0nrnHIGZX,SDR,1,1,0,1,710,833,0.0,0.0,1.0,0.0,1.0,0.0014064697609001,0.0014064697609001,0.001199040767386091,1.0,1.0,48.93504773663787,Cool,0.546658163265306,0.5856903667314665,0.2015714285714286,Nurture and monitor,0
Nurturing,Trade Show,005w1rZfJkoRoaYcEo,BDR,2,0,2,1,729,814,0.0,0.0,0.0,1.0,0.5,0.0027397260273972,0.0013698630136986,0.00245398773006135,1.0,1.0,49.608857260447394,Cool,0.5365510204081633,0.5814165572076568,0.2669404761904762,Nurture and monitor,1
Working,Partner Referral,005EF1FFbGvvXzIjDl,SDR,3,1,2,0,332,734,274.0,273.0,0.3333333333333333,0.6666666666666666,0.0,0.009009009009009,0.0,0.004081632653061225,0.0036496350364963,0.0036363636363636,31.72180334656849,Cool,0.3345918367346939,0.3326610185817615,0.2506190476190476,Nurture and monitor,1
Qualified,Inbound,00569YZ8tMEls1oPGs,SDR,1,1,0,0,871,627,0.0,0.0,1.0,0.0,0.0,0.0011467889908256,0.0,0.0015923566878980893,1.0,1.0,37.25542188629773,Cool,0.3785204081632654,0.5474165572076569,0.0953452380952381,Nurture and monitor,1
Working,Trade Show,005UyDSWXbJPhakryL,BDR,1,0,1,0,1052,0,146.0,139.0,0.0,1.0,0.0,0.0009496676163342,0.0,1.0,0.0071428571428571,0.0068027210884353,24.018592619835726,Cold,0.2507142857142857,0.20367530955007965,0.2686309523809524,Add to nurture campaign,0
Nurturing,Trade Show,005EhkAnpKcWuNovJ6,BDR,3,3,0,3,214,545,0.0,0.0,1.0,0.0,1.0,0.013953488372093,0.013953488372093,0.005494505494505495,1.0,1.0,67.31237766861067,Warm,0.7163214285714286,0.6977498905409902,0.5281904761904762,Follow up within 48 hours,1
Qualified,Outbound,00566La41L76C1ZyfL,SDR,2,2,0,1,1347,102,0.0,0.0,1.0,0.0,0.5,0.0014836795252225,0.0007418397626112,0.019417475728155338,1.0,1.0,45.52083004956303,Cool,0.4925357142857143,0.4391189381600378,0.38602380952380955,Nurture and monitor,0
Qualified,Web,005H18uJWTVdyNheWe,BDR,2,0,2,0,1182,0,0.0,0.0,0.0,1.0,0.0,0.0016906170752324,0.0,2.0,1.0,1.0,40.394180389699095,Cool,0.3861479591836735,0.4779165572076569,0.3374642857142857,Nurture and monitor,0
Working,Event,005A7aBOiWo1s4A8VA,BDR,3,2,1,1,1149,321,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0026086956521739,0.0008695652173913,0.009316770186335404,1.0,1.0,47.562717804665084,Cool,0.4925663265306123,0.48565465244575207,0.4182380952380953,Nurture and monitor,1
Open,Event,005aABhuRiSBg0srbz,SDR,2,0,2,0,761,0,392.0,369.0,0.0,1.0,0.0,0.0026246719160104,0.0,2.0,0.0027027027027027,0.0025445292620865,25.828695386208917,Cool,0.25273979591836737,0.21474732920016115,0.3374642857142857,Nurture and monitor,0
Nurturing,Partner Referral,005U2hcHrNtlfF5gcz,BDR,4,1,3,3,520,0,0.0,0.0,0.25,0.75,0.75,0.0076775431861804,0.0057581573896353,4.0,1.0,1.0,68.64157834888277,Warm,0.679045918367347,0.6296189381600378,0.7900357142857143,Follow up within 48 hours,0
Nurturing,Outbound,005hrcAAsV0H3bsIeE,SDR,2,0,2,1,756,0,0.0,0.0,0.0,1.0,0.5,0.0026420079260237,0.0013210039630118,2.0,1.0,1.0,52.93081304276031,Warm,0.5342091836734694,0.5748927476838473,0.4486785714285714,Follow up within 48 hours,0
Nurturing,Outbound,005Rc5gJ1bF86O0c4W,AE,4,2,2,1,964,0,0.0,0.0,0.5,0.5,0.25,0.0041450777202072,0.0010362694300518,4.0,1.0,1.0,54.2703878726923,Warm,0.5110459183673469,0.5275713191124187,0.644547619047619,Follow up within 48 hours,0
Qualified,Event,005UyDSWXbJPhakryL,BDR,4,2,2,1,948,0,0.0,0.0,0.5,0.5,0.25,0.0042149631190727,0.0010537407797681,4.0,1.0,1.0,54.453602158406575,Warm,0.5126887755102041,0.5309403667314664,0.644547619047619,Follow up within 48 hours,1
Working,Web,005GBFWjFmmyU3YASa,BDR,1,0,1,1,633,77,0.0,0.0,0.0,1.0,1.0,0.001577287066246,0.001577287066246,0.01282051282051282,1.0,1.0,52.34424841690998,Warm,0.555954081632653,0.6034641762552759,0.3221309523809524,Follow up within 48 hours,0
Working,Partner Referral,0050tsmCN12UJFtP9W,AE,0,0,0,0,268,459,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.04093537414966,Cool,0.0739591836734694,0.9379880952380951,0.060166666666666674,Nurture and monitor,1
Qualified,Trade Show,005k1Pfjp8rVQw0f9u,BDR,2,1,1,1,983,247,0.0,0.0,0.5,0.5,0.5,0.0020325203252032,0.0010162601626016,0.008064516129032258,1.0,1.0,48.36123821282834,Cool,0.5161581632653061,0.5232856048267044,0.34273809523809523,Nurture and monitor,1
Nurturing,Trade Show,005EhkAnpKcWuNovJ6,BDR,3,2,1,2,1421,0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0021097046413502,0.0014064697609001,3.0,1.0,1.0,52.8791803896991,Warm,0.5476836734693877,0.42223798577908545,0.6413928571428571,Follow up within 48 hours,1
Working,Outbound,005U2hcHrNtlfF5gcz,BDR,3,1,2,1,280,0,95.0,67.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0106761565836298,0.0035587188612099,3.0,0.0147058823529411,0.0104166666666666,48.23200186142865,Cool,0.506984693877551,0.39892557225170316,0.5457500000000001,Nurture and monitor,1
Working,Event,005Rxy2aV7ygR0ASuT,BDR,8,3,5,5,1107,524,0.0,0.0,0.375,0.625,0.625,0.0072202166064981,0.0045126353790613,0.015238095238095238,1.0,1.0,63.94390828085555,Warm,0.6611734693877551,0.495809414350514,0.800547619047619,Follow up within 48 hours,0
Qualified,Partner Referral,005oTuswObpFtGANeE,SDR,3,0,3,1,633,0,216.0,213.0,0.0,1.0,0.3333333333333333,0.0047318611987381,0.001577287066246,3.0,0.0046728971962616,0.0046082949308755,40.05913064527025,Cool,0.415265306122449,0.27936217797159324,0.5457500000000001,Nurture and monitor,1
Qualified,Partner Referral,005sW3tnobKnIyN0Nz,SDR,4,2,2,1,463,0,0.0,0.0,0.5,0.5,0.25,0.0086206896551724,0.0021551724137931,4.0,1.0,1.0,61.19145930126372,Warm,0.5807959183673469,0.6420237000647997,0.644547619047619,Follow up within 48 hours,1
Nurturing,Trade Show,005Iyi4Xhg6R1KQ608,SDR,5,2,3,2,992,0,0.0,0.0,0.4,0.6,0.4,0.0050352467270896,0.0020140986908358,5.0,1.0,1.0,61.01271780466507,Warm,0.5797806122448979,0.5214403667314663,0.8190238095238095,Follow up within 48 hours,1
Working,Inbound,005M5xWWu90p0JPGJQ,BDR,8,5,3,2,90,230,30.0,0.0,0.625,0.375,0.25,0.0879120879120879,0.0219780219780219,0.03463203463203463,1.0,0.032258064516129,63.301970806343874,Warm,0.6090408163265307,0.5944262377624827,0.7508571428571429,Follow up within 48 hours,1
Open,Outbound,00536VT96AN7M9vHvw,BDR,2,1,1,1,1335,0,0.0,0.0,0.5,0.5,0.5,0.0014970059880239,0.0007485029940119,2.0,1.0,1.0,47.00321100194398,Cool,0.495392857142857,0.44199989054099015,0.4486785714285714,Nurture and monitor,1
Nurturing,Inbound,00512E80qDwAaI1oOE,SDR,8,2,6,4,803,561,0.0,0.0,0.25,0.75,0.5,0.0099502487562189,0.0049751243781094,0.014234875444839857,1.0,1.0,65.82059195432494,Warm,0.6611071428571428,0.5637617953028949,0.7926190476190476,Follow up within 48 hours,0
Working,Trade Show,005nz6ixedb0ulRU2P,BDR,5,3,2,0,1171,446,0.0,0.0,0.6,0.4,0.0,0.0042662116040955,0.0,0.011185682326621925,1.0,1.0,44.934469505345355,Cool,0.4346275510204082,0.48057131911241874,0.43929761904761905,Nurture and monitor,1
Working,Inbound,005KXIvx3Ru4Hx5BVz,SDR,3,2,1,1,1080,0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0027752081406105,0.0009250693802035,3.0,1.0,1.0,50.878568144801136,Warm,0.4983214285714285,0.5015832238743235,0.5457500000000001,Follow up within 48 hours,0
Nurturing,Outbound,005RYrmmC3EMzwluqj,BDR,6,4,2,1,1237,0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.1666666666666666,0.0048465266558966,0.0008077544426494,6.0,1.0,1.0,54.36729263459705,Warm,0.49776020408163263,0.46523798577908543,0.7761071428571428,Follow up within 48 hours,0
Nurturing,Event,005aV0dZauGUbUqQX9,SDR,4,3,1,1,1154,0,0.0,0.0,0.75,0.25,0.25,0.0034632034632034,0.0008658008658008,4.0,1.0,1.0,52.0327348114678,Warm,0.4920357142857143,0.4846665572076569,0.644547619047619,Follow up within 48 hours,1
Working,Outbound,005jkXdzjIn4FETZtu,AE,3,0,3,3,76,820,313.0,288.0,0.0,1.0,1.0,0.0389610389610389,0.0389610389610389,0.0036540803897685747,0.0034602076124567,0.0031847133757961,51.24399678002867,Warm,0.5937602040816327,0.38505669538871085,0.5002142857142856,Follow up within 48 hours,0
Working,Outbound,005iSUGFUqSTcmtbKs,SDR,3,1,2,1,673,152,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0044510385756676,0.0014836795252225,0.0196078431372549,1.0,1.0,54.149010321671874,Warm,0.5450612244897959,0.5944998905409902,0.4530476190476191,Follow up within 48 hours,0
Nurturing,Event,005lWDDSfm41preSiA,SDR,5,5,0,3,1236,415,0.0,0.0,1.0,0.0,0.6,0.0040420371867421,0.0024252223120452,0.01201923076923077,1.0,1.0,58.0090953556855,Warm,0.6010153061224491,0.46549989054099017,0.6996666666666668,Follow up within 48 hours,0
Working,Inbound,0059UKz8nd1s6XFb2G,BDR,3,1,2,0,510,0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0058708414872798,0.0,3.0,1.0,1.0,50.41326202235216,Warm,0.455265306122449,0.6319760810171807,0.4345357142857143,Follow up within 48 hours,0
Working,Partner Referral,005qf3JcieWVjwiYd7,BDR,4,3,1,1,1003,0,0.0,0.0,0.75,0.25,0.25,0.0039840637450199,0.0009960159362549,4.0,1.0,1.0,53.81962256656985,Warm,0.5070663265306122,0.5191784619695616,0.644547619047619,Follow up within 48 hours,1
Nurturing,Inbound,005YgcwjR0nrnHIGZX,SDR,2,1,1,2,1240,303,0.0,0.0,0.5,0.5,1.0,0.0016116035455278,0.0016116035455278,0.006578947368421052,1.0,1.0,50.41935045772631,Warm,0.5598775510204083,0.4644998905409902,0.4245238095238095,Follow up within 48 hours,0
Open,Web,005YgcwjR0nrnHIGZX,SDR,5,4,1,1,642,901,0.0,0.0,0.8,0.2,0.2,0.0077760497667185,0.0015552099533437,0.005543237250554324,1.0,1.0,55.79118719242019,Warm,0.5530714285714285,0.6013808429219426,0.5048095238095238,Follow up within 48 hours,1
Open,Trade Show,005sj6ewizq0NwPrwm,BDR,3,1,2,1,739,789,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.004054054054054,0.0013513513513513,0.0037974683544303796,1.0,1.0,51.235217804665076,Warm,0.5343877551020408,0.5792498905409902,0.3569166666666667,Follow up within 48 hours,1
Open,Inbound,005tcchhnKXX6SYaxV,SDR,0,0,0,0,578,728,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.96057823129252,Cool,0.0739591836734694,0.8686428571428572,0.060166666666666674,Nurture and monitor,1
Open,Outbound,005sbu92PDPF7bHdnm,BDR,5,3,2,1,362,0,0.0,0.0,0.6,0.4,0.2,0.0137741046831955,0.0027548209366391,5.0,1.0,1.0,64.26108515160387,Warm,0.597219387755102,0.6644165572076569,0.7233809523809525,Follow up within 48 hours,1
Open,Trade Show,005rTQ0LB8Z2cjvjPG,BDR,4,1,3,3,447,415,0.0,0.0,0.25,0.75,0.75,0.0089285714285714,0.0066964285714285,0.009615384615384616,1.0,1.0,66.44683345092359,Warm,0.6884795918367347,0.6454046524457521,0.6330357142857143,Follow up within 48 hours,0
Qualified,Outbound,005tRa1eePdjJYM6mg,BDR,0,0,0,0,56,1388,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.50164965986395,Cool,0.0739591836734694,0.9866785714285715,0.060166666666666674,Nurture and monitor,0
Working,Outbound,005Fg6NzJiUZlow1pr,BDR,9,4,5,2,294,939,0.0,0.0,0.4444444444444444,0.5555555555555556,0.2222222222222222,0.0305084745762711,0.0067796610169491,0.009574468085106383,1.0,1.0,66.47227562779433,Warm,0.6387551020408163,0.6799998905409902,0.7067261904761905,Follow up within 48 hours,1
Qualified,Event,005r9q3iIp3WHLiZhI,SDR,4,3,1,2,1016,390,0.0,0.0,0.75,0.25,0.5,0.0039331366764995,0.0019665683382497,0.010230179028132993,1.0,1.0,56.137564743440585,Warm,0.578377551020408,0.5160594143505141,0.586845238095238,Follow up within 48 hours,0
Working,Outbound,005dEsDKcaedNVmJU3,SDR,5,4,1,4,1075,312,0.0,0.0,0.8,0.2,0.8,0.0046468401486988,0.0037174721189591,0.01597444089456869,1.0,1.0,61.79744569582155,Warm,0.6416989795918367,0.5026546524457521,0.7316428571428572,Follow up within 48 hours,1
Working,Partner Referral,005ZmDANT8NxIwQSUH,BDR,6,4,2,2,188,0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0317460317460317,0.0105820105820105,6.0,1.0,1.0,71.92229263459706,Warm,0.6677959183673469,0.7032498905409902,0.87175,Follow up within 48 hours,0
Nurturing,Outbound,005IAWyyPlUBLQDIva,SDR,5,1,4,2,838,155,0.0,0.0,0.2,0.8,0.4,0.0059594755661501,0.00238379022646,0.03205128205128205,1.0,1.0,60.22504773663787,Warm,0.5975867346938776,0.5554046524457521,0.6841785714285714,Follow up within 48 hours,0
Working,Trade Show,005H18uJWTVdyNheWe,BDR,4,2,2,3,760,0,0.0,0.0,0.5,0.5,0.75,0.0052562417871222,0.0039421813403416,4.0,1.0,1.0,65.49912936929093,Warm,0.6493469387755102,0.5743689381600378,0.7900357142857143,Follow up within 48 hours,0
Open,Event,005vvizm5OfORbfBYV,SDR,6,4,2,4,109,1176,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0545454545454545,0.0363636363636363,0.005097706032285472,1.0,1.0,72.11906134208004,Warm,0.7291836734693877,0.7219403667314664,0.7000833333333333,Follow up within 48 hours,1
Open,Outbound,005DJJzk8TFPHjwamm,BDR,4,1,3,1,992,543,0.0,0.0,0.25,0.75,0.25,0.0040281973816717,0.0010070493454179,0.007352941176470588,1.0,1.0,50.468500117590246,Warm,0.5081581632653062,0.5214403667314663,0.47086904761904763,Follow up within 48 hours,0
Working,Event,005uK1d6IniB6ZlkqB,SDR,6,3,3,1,1407,0,0.0,0.0,0.5,0.5,0.1666666666666666,0.0042613636363636,0.0007102272727272,6.0,1.0,1.0,52.41290487949502,Warm,0.4826938775510204,0.42520227149337114,0.7761071428571428,Follow up within 48 hours,1
Qualified,Outbound,005NhmgMvZSpDy5y9P,BDR,4,3,1,0,386,543,0.0,0.0,0.75,0.25,0.0,0.0103359173126615,0.0,0.007352941176470588,1.0,1.0,50.97196950534535,Warm,0.4805204081632653,0.6584284619695616,0.35965476190476187,Follow up within 48 hours,1
Working,Inbound,005qf3JcieWVjwiYd7,BDR,2,1,1,1,167,408,668.0,650.0,0.5,0.5,0.5,0.0119047619047619,0.0059523809523809,0.004889975550122249,0.0015360983102918,0.0014947683109118,40.98682254255141,Cool,0.5072755102040816,0.3155936312369744,0.3077619047619048,Nurture and monitor,0
Qualified,Inbound,005rTQ0LB8Z2cjvjPG,BDR,6,1,5,2,44,818,159.0,130.0,0.1666666666666666,0.8333333333333334,0.3333333333333333,0.1333333333333333,0.0444444444444444,0.007326007326007326,0.0076335877862595,0.00625,54.00388334296572,Warm,0.5579999999999999,0.43247865111473055,0.6564761904761904,Follow up within 48 hours,1
Nurturing,Partner Referral,005iSUGFUqSTcmtbKs,SDR,4,2,2,1,795,30,0.0,0.0,0.5,0.5,0.25,0.0050251256281407,0.0012562814070351,0.12903225806451613,1.0,1.0,54.445711001944,Warm,0.5298571428571429,0.5657379857790854,0.5490357142857144,Follow up within 48 hours,1
Qualified,Partner Referral,005oyndEH15fmiBogk,AE,4,1,3,1,1376,0,0.0,0.0,0.25,0.75,0.25,0.0029048656499636,0.0007262164124909,4.0,1.0,1.0,49.515642974733105,Cool,0.4730510204081632,0.4324046524457521,0.644547619047619,Nurture and monitor,0
Nurturing,Inbound,0053QDpe3Xj7Gt2h2H,BDR,3,2,1,1,871,0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.003440366972477,0.0011467889908256,3.0,1.0,1.0,53.230608961127665,Warm,0.5178622448979592,0.5474165572076569,0.5457500000000001,Follow up within 48 hours,0
Open,Trade Show,005oTniFgpKl8lJKqn,AE,8,4,4,3,24,1367,525.0,515.0,0.5,0.5,0.375,0.32,0.12,0.005847953216374269,0.001937984496124,0.0019011406844106,52.23454356218398,Warm,0.5396683673469388,0.361616871573933,0.7201309523809524,Follow up within 48 hours,1
Open,Web,0053QDpe3Xj7Gt2h2H,BDR,1,1,0,0,1017,0,0.0,0.0,1.0,0.0,0.0,0.0009823182711198,0.0,1.0,1.0,1.0,39.718432090379366,Cool,0.3774234693877552,0.5158213191124187,0.2686309523809524,Nurture and monitor,0
Nurturing,Event,0055pWDZRM9H820dFq,SDR,6,3,3,4,562,0,0.0,0.0,0.5,0.5,0.6666666666666666,0.0106571936056838,0.0071047957371225,6.0,1.0,1.0,71.93530283867868,Warm,0.6903418367346938,0.620011795302895,0.9408928571428571,Follow up within 48 hours,1
Open,Web,005bRaTeyEXQ8Puofm,BDR,5,4,1,1,905,273,0.0,0.0,0.8,0.2,0.2,0.0055187637969094,0.0011037527593818,0.01824817518248175,1.0,1.0,53.72266678425691,Warm,0.522015306122449,0.5393808429219425,0.5720238095238096,Follow up within 48 hours,1
Qualified,Outbound,005lkDbq9IPSQ2U7zZ,BDR,3,3,0,1,449,902,93.0,90.0,1.0,0.0,0.3333333333333333,0.0066666666666666,0.0022222222222222,0.0033222591362126247,0.0109890109890109,0.0106382978723404,40.95741749292583,Cool,0.4652448979591837,0.3570533722131737,0.3491785714285715,Nurture and monitor,1
Working,Inbound,005IgSO06ukUkmxr0U,BDR,3,2,1,0,478,0,3.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0062630480167014,0.0,3.0,1.0,0.25,44.389660420622825,Cool,0.40616836734693873,0.5130175922520535,0.4345357142857143,Nurture and monitor,1
Nurturing,Web,005Xq8vs8ialvuJ4ap,SDR,3,0,3,0,921,0,0.0,0.0,0.0,1.0,0.0,0.0032537960954446,0.0,3.0,1.0,1.0,45.50346610398481,Cool,0.41468367346938784,0.5359522714933712,0.4345357142857143,Nurture and monitor,1
Nurturing,Partner Referral,005tRa1eePdjJYM6mg,BDR,2,1,1,1,798,646,0.0,0.0,0.5,0.5,0.5,0.0025031289111389,0.0012515644555694,0.0030911901081916537,1.0,1.0,49.13190147813447,Cool,0.5321785714285714,0.5650356048267046,0.2785952380952381,Nurture and monitor,0
Nurturing,Outbound,005sW3tnobKnIyN0Nz,SDR,5,2,3,1,46,0,0.0,0.0,0.4,0.6,0.2,0.1063829787234042,0.0212765957446808,5.0,1.0,1.0,69.31373821282834,Warm,0.6550867346938775,0.7363927476838473,0.7233809523809525,Follow up within 48 hours,1
Open,Trade Show,005a88RCsXNcc8P2XG,BDR,3,2,1,1,694,626,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0043165467625899,0.0014388489208633,0.004784688995215311,1.0,1.0,52.20475862099161,Warm,0.5412142857142858,0.5894284619695617,0.37305952380952384,Follow up within 48 hours,1
Qualified,Partner Referral,005scUETCztHB2VpGr,SDR,1,1,0,1,1155,399,0.0,0.0,1.0,0.0,1.0,0.0008650519031141,0.0008650519031141,0.0025,1.0,1.0,45.24210555976712,Cool,0.5258469387755101,0.4844284619695616,0.22084523809523812,Nurture and monitor,0
Qualified,Partner Referral,005FA8TcXwRGIFLbcj,SDR,0,0,0,0,887,165,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.784863945578238,Cool,0.0739591836734694,0.7961190476190477,0.060166666666666674,Nurture and monitor,1
Qualified,Inbound,005U1cnD3W8AfIM0Y9,BDR,3,2,1,1,657,409,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0045592705167173,0.0015197568389057,0.007317073170731708,1.0,1.0,53.409911682216105,Warm,0.5481173469387756,0.5982141762552758,0.40288095238095245,Follow up within 48 hours,0
Qualified,Inbound,005CyM4CU7TgZ0ieQC,BDR,3,1,2,2,1065,393,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0028142589118198,0.0018761726078799,0.007614213197969543,1.0,1.0,53.9130579407195,Warm,0.5748112244897959,0.5048927476838473,0.5012857142857142,Follow up within 48 hours,0
Nurturing,Partner Referral,005DJJzk8TFPHjwamm,BDR,5,3,2,3,295,1240,0.0,0.0,0.6,0.4,0.6,0.0168918918918918,0.0101351351351351,0.0040290088638195,1.0,1.0,68.00380624003922,Warm,0.7008928571428571,0.6798213191124187,0.6282261904761905,Follow up within 48 hours,1
Nurturing,Inbound,005U1cnD3W8AfIM0Y9,BDR,3,2,1,0,258,808,58.0,54.0,0.6666666666666666,0.3333333333333333,0.0,0.0115830115830115,0.0,0.003708281829419036,0.0181818181818181,0.0169491525423728,35.75678196766018,Cool,0.3696479591836735,0.41282073679048664,0.24448809523809523,Nurture and monitor,0
Nurturing,Inbound,005U1cnD3W8AfIM0Y9,BDR,4,3,1,0,429,637,0.0,0.0,0.75,0.25,0.0,0.0093023255813953,0.0,0.006269592476489028,1.0,1.0,50.303551137998404,Warm,0.47695918367346934,0.6492975095886092,0.34883333333333333,Follow up within 48 hours,1
Nurturing,Trade Show,005U1cnD3W8AfIM0Y9,BDR,12,7,5,4,178,888,180.0,153.0,0.5833333333333334,0.4166666666666667,0.3333333333333333,0.0670391061452514,0.0223463687150838,0.013498312710911136,0.0064935064935064,0.005524861878453,55.28116317398604,Warm,0.550219387755102,0.39460963414420575,0.7965952380952381,Follow up within 48 hours,1
Nurturing,Inbound,005JwwpEL8xofdwkwl,SDR,2,0,2,0,1383,0,0.0,0.0,0.0,1.0,0.0,0.0014450867052023,0.0,2.0,1.0,1.0,38.748415083576646,Cool,0.3816326530612245,0.4305832238743235,0.3374642857142857,Nurture and monitor,1
Qualified,Outbound,0059wV9ybGAGQOgvhj,BDR,5,3,2,1,835,269,0.0,0.0,0.6,0.4,0.2,0.0059808612440191,0.0011961722488038,0.018518518518518517,1.0,1.0,54.60955453935896,Warm,0.529545918367347,0.556107033398133,0.5724523809523809,Follow up within 48 hours,1
Open,Trade Show,005M1BnJPIeqHk8Nds,SDR,2,1,1,1,1364,0,0.0,0.0,0.5,0.5,0.5,0.0014652014652014,0.0007326007326007,2.0,1.0,1.0,46.71581304276032,Cool,0.49370918367346933,0.43522608101718063,0.4486785714285714,Nurture and monitor,1
Nurturing,Trade Show,005PkYO2xaCUvet6zY,SDR,6,5,1,3,887,0,0.0,0.0,0.8333333333333334,0.1666666666666666,0.5,0.0067567567567567,0.0033783783783783,6.0,1.0,1.0,66.401442294461,Warm,0.6333265306122449,0.5434403667314663,0.9215952380952381,Follow up within 48 hours,1
