status,lead_source,lead_owner_id,owner_role,owner_department,owner_is_active,task_count,open_task_count,closed_task_count,high_priority_task_count,lead_age_days,lead_is_converted,owner_tenure_days,days_since_last_task_created,days_since_last_task_activity
Working,Inbound,005XY8kCmJrc8XXcwE,BDR,Sales,1,3,1,2,1,172,1,919,-9.0,-25.0
Nurturing,Trade Show,005fjwPseptfcyBFSO,AE,Sales,1,6,2,4,1,1293,1,-549,-907.0,-919.0
Open,Inbound,005UmJEIRnoljtUYmh,BDR,Sales,1,5,3,2,0,1229,0,-710,-862.0,-880.0
Working,Event,005YJKL1sxnz5KucCa,SDR,Sales,1,4,3,1,3,984,0,-322,-917.0,-920.0
Nurturing,Inbound,005RMzHVKudpQtLAvV,SDR,Sales,1,5,3,2,2,1114,0,421,-1037.0,-1042.0
Qualified,Event,005M5xWWu90p0JPGJQ,BDR,Sales,1,2,2,0,0,75,1,245,1389.0,1360.0
Open,Outbound,005bZBvn4MclbYAtNN,SDR,Sales,1,1,0,1,0,531,0,-45,178.0,177.0
Nurturing,Event,005Cu36WnbRoy8DEqo,SDR,Sales,1,3,1,2,0,561,1,186,-350.0,-380.0
Working,Event,005XZUpRP9HBvLfhY6,BDR,Sales,1,5,2,3,1,540,0,526,-279.0,-305.0
Open,Event,005FmC4bvUmQBFO9r1,BDR,Sales,1,3,0,3,1,130,0,1548,-52.0,-63.0
Nurturing,Outbound,005DJJzk8TFPHjwamm,BDR,Sales,1,2,0,2,1,807,0,728,-108.0,-117.0
Nurturing,Event,005U2hcHrNtlfF5gcz,BDR,Sales,1,6,3,3,1,415,1,-386,-314.0,-333.0
Qualified,Outbound,005H18uJWTVdyNheWe,BDR,Sales,1,0,0,0,0,266,1,-151,,
Open,Trade Show,005eP2OT2tJzd6Dja9,BDR,Sales,1,4,1,3,0,263,0,506,-94.0,-110.0
Qualified,Inbound,0058XwJMmgZgCCCItV,AE,Sales,1,2,1,1,1,803,0,759,-184.0,-207.0
Working,Trade Show,005DtIhNjUqehYU9Ld,SDR,Sales,1,4,1,3,2,1130,1,-123,-842.0,-849.0
Working,Web,005SHkriY5Z0W9xzJS,BDR,Sales,1,4,3,1,2,1175,1,-1173,-1075.0,-1092.0
Open,Trade Show,005sbu92PDPF7bHdnm,BDR,Sales,1,4,3,1,1,846,1,-818,-177.0,-185.0
Nurturing,Event,00536VT96AN7M9vHvw,BDR,Sales,1,4,2,2,2,392,1,504,-53.0,-56.0
Nurturing,Outbound,005fDW8pqYyhUsaaJT,SDR,Sales,1,8,4,4,1,192,1,494,-7.0,-17.0
Qualified,Outbound,005qHaW3q8wb36uD9S,AE,Sales,1,2,0,2,1,1191,0,-46,-1135.0,-1146.0
Working,Event,005CyM4CU7TgZ0ieQC,BDR,Sales,1,5,1,4,0,1333,1,125,-1118.0,-1119.0
Nurturing,Event,0053OvJBQj7lluaSJM,SDR,Sales,1,5,1,4,1,1388,1,-797,-1275.0,-1292.0
Nurturing,Event,00569YZ8tMEls1oPGs,SDR,Sales,1,4,2,2,2,475,0,1023,270.0,269.0
Working,Trade Show,005yopVEVGjrYSQu2q,SDR,Sales,1,3,1,2,1,115,0,1035,143.0,130.0
Nurturing,Outbound,005hrcAAsV0H3bsIeE,SDR,Sales,1,3,2,1,0,1109,0,-725,-388.0,-392.0
Nurturing,Web,0053WZIwXgjGUPdHRc,SDR,Sales,1,7,2,5,2,448,0,-25,-309.0,-330.0
Working,Trade Show,005FA8TcXwRGIFLbcj,SDR,Sales,1,5,2,3,1,547,0,505,-371.0,-386.0
Qualified,Event,005UmJEIRnoljtUYmh,BDR,Sales,1,4,1,3,1,530,1,-11,-42.0,-63.0
Nurturing,Event,005ZRAk3rxvD6mvf15,BDR,Sales,1,5,1,4,4,1293,1,-791,-1254.0,-1255.0
Working,Outbound,005voBFvhNYadVKXTu,BDR,Sales,1,2,1,1,1,768,0,-188,-46.0,-61.0
Nurturing,Event,00566La41L76C1ZyfL,SDR,Sales,1,4,4,0,1,826,0,623,-214.0,-240.0
Qualified,Partner Referral,00566La41L76C1ZyfL,SDR,Sales,1,1,1,0,0,1272,1,177,-923.0,-935.0
Nurturing,Event,005AjaFO16Hd8Hp1Jf,AE,Sales,1,5,3,2,3,165,0,1218,-30.0,-49.0
Open,Outbound,005mYnZlHWW2dnL0rt,BDR,Sales,1,5,1,4,3,13,1,1542,579.0,552.0
Qualified,Event,00552has5XdvFlGgIo,SDR,Sales,1,0,0,0,0,1271,1,324,,
Nurturing,Outbound,005RMzHVKudpQtLAvV,SDR,Sales,1,1,1,0,0,1191,0,344,-899.0,-900.0
Qualified,Event,005sj6ewizq0NwPrwm,BDR,Sales,1,6,4,2,3,1247,0,281,-1088.0,-1100.0
Working,Partner Referral,005mYnZlHWW2dnL0rt,BDR,Sales,1,2,0,2,1,50,1,1505,910.0,890.0
Nurturing,Web,005O8TxStNstfUeWj7,BDR,Sales,1,4,2,2,1,1032,1,512,-857.0,-883.0
Nurturing,Event,0053QDpe3Xj7Gt2h2H,BDR,Sales,1,3,1,2,0,975,0,-476,-519.0,-545.0
Nurturing,Trade Show,005ATkmG7VSdpihf48,SDR,Sales,1,2,1,1,0,1438,1,-1248,-1116.0,-1133.0
Nurturing,Trade Show,005A7aBOiWo1s4A8VA,BDR,Sales,1,4,1,3,1,587,1,883,-516.0,-524.0
Open,Web,005GITA8ZV1nYz3VcV,BDR,Sales,1,7,4,3,3,784,1,13,-341.0,-356.0
Open,Web,005scUETCztHB2VpGr,SDR,Sales,1,6,1,5,3,731,0,823,-488.0,-506.0
Nurturing,Trade Show,005yopVEVGjrYSQu2q,SDR,Sales,1,5,2,3,3,859,0,291,-726.0,-752.0
Working,Web,005FW7cpQveNM0iR7j,SDR,Sales,1,3,1,2,0,785,1,556,-644.0,-660.0
Open,Web,005iSUGFUqSTcmtbKs,SDR,Sales,1,1,1,0,0,617,1,208,-628.0,-631.0
Open,Partner Referral,0050tsmCN12UJFtP9W,AE,Sales,1,2,0,2,2,10,0,717,838.0,821.0
Nurturing,Outbound,005T3CcQW30Fc3HxzP,BDR,Sales,1,4,2,2,2,253,0,92,-115.0,-143.0
Nurturing,Partner Referral,005eP2OT2tJzd6Dja9,BDR,Sales,1,3,2,1,0,51,0,718,541.0,538.0
Qualified,Outbound,005YJKL1sxnz5KucCa,SDR,Sales,1,5,1,4,2,67,0,595,365.0,349.0
Nurturing,Partner Referral,005dKuyWKIuifL64ip,BDR,Sales,1,1,1,0,1,875,1,-839,37.0,31.0
Qualified,Trade Show,005zQVR4ms4RjAh8MF,BDR,Sales,1,4,0,4,2,1273,0,-863,-1004.0,-1024.0
Qualified,Trade Show,005T3CcQW30Fc3HxzP,BDR,Sales,1,5,4,1,3,1336,1,-991,-1236.0,-1256.0
Nurturing,Outbound,005scUETCztHB2VpGr,SDR,Sales,1,4,2,2,2,845,0,709,-621.0,-640.0
Nurturing,Trade Show,005f9kyPUYR0yZXH7k,SDR,Sales,1,6,2,4,4,842,0,-517,-755.0,-775.0
Working,Web,005rfIoTPQqJtbyYEc,SDR,Sales,1,2,1,1,1,1112,1,28,-902.0,-928.0
Qualified,Partner Referral,005zQVR4ms4RjAh8MF,BDR,Sales,1,1,1,0,0,25,0,385,721.0,694.0
Qualified,Trade Show,005BLRswT6VWAL3Jkq,BDR,Sales,1,3,2,1,2,571,0,165,-232.0,-255.0
Qualified,Trade Show,0053QDpe3Xj7Gt2h2H,BDR,Sales,1,3,1,2,2,135,1,364,-95.0,-102.0
Qualified,Outbound,005CS61es1IwtecnA5,SDR,Sales,1,4,3,1,0,606,1,-528,-378.0,-401.0
Qualified,Partner Referral,0052vuTGNhPaf9DJtR,SDR,Sales,1,3,2,1,1,844,0,-738,-341.0,-344.0
Nurturing,Inbound,005CS61es1IwtecnA5,SDR,Sales,1,3,1,2,0,676,0,-598,-139.0,-149.0
Nurturing,Web,005GBFWjFmmyU3YASa,BDR,Sales,1,1,0,1,1,1444,0,-734,-230.0,-246.0
Qualified,Outbound,005gvRs74Xd8fUlA3x,BDR,Sales,1,0,0,0,0,541,0,1109,,
Working,Inbound,005JwwpEL8xofdwkwl,SDR,Sales,1,5,2,3,1,1294,1,-459,-917.0,-945.0
Qualified,Outbound,005T3CcQW30Fc3HxzP,BDR,Sales,1,1,0,1,1,452,1,-107,389.0,367.0
Open,Outbound,005hrcAAsV0H3bsIeE,SDR,Sales,1,3,1,2,0,322,0,62,-72.0,-83.0
Open,Outbound,005gYdlj9yv5Cc6zkp,BDR,Sales,1,6,4,2,0,562,1,-261,-569.0,-592.0
Open,Trade Show,005r9q3iIp3WHLiZhI,SDR,Sales,1,4,2,2,2,141,1,1265,-14.0,-15.0
Working,Event,005Tdp9BDe2ZbrGft6,AE,Sales,1,2,1,1,0,1051,0,-227,-933.0,-934.0
Working,Inbound,005g4fdGzuew1U6NXU,SDR,Sales,1,5,4,1,2,160,0,603,-17.0,-23.0
Open,Web,005aABhuRiSBg0srbz,SDR,Sales,1,0,0,0,0,785,0,-502,,
Nurturing,Inbound,005IgSO06ukUkmxr0U,BDR,Sales,1,2,1,1,2,390,1,11,-326.0,-350.0
Qualified,Trade Show,005GITA8ZV1nYz3VcV,BDR,Sales,1,3,3,0,0,1015,1,-218,-209.0,-220.0
Open,Inbound,005XZUpRP9HBvLfhY6,BDR,Sales,1,2,2,0,1,331,0,735,147.0,118.0
Working,Partner Referral,0053OvJBQj7lluaSJM,SDR,Sales,1,1,0,1,0,610,1,-19,9.0,-11.0
Nurturing,Trade Show,005RYrmmC3EMzwluqj,BDR,Sales,1,3,1,2,2,514,0,-154,-46.0,-49.0
Working,Inbound,005N1Jj8umhbHxSPTH,SDR,Sales,1,5,1,4,2,742,1,-729,-746.0,-768.0
Nurturing,Trade Show,005nz6ixedb0ulRU2P,BDR,Sales,1,4,3,1,2,34,0,1583,240.0,222.0
Working,Inbound,005NhmgMvZSpDy5y9P,BDR,Sales,1,2,1,1,2,554,0,375,282.0,255.0
Working,Partner Referral,005bRaTeyEXQ8Puofm,BDR,Sales,1,2,1,1,1,1079,1,99,-1062.0,-1067.0
Qualified,Event,005KXIvx3Ru4Hx5BVz,SDR,Sales,1,6,5,1,1,726,0,69,-595.0,-612.0
Working,Web,005mbGysH2pp4xju3N,SDR,Sales,1,0,0,0,0,391,1,405,,
Qualified,Outbound,005r8kcdxSxYgha9K0,SDR,Sales,1,2,1,1,1,410,1,-86,107.0,104.0
Working,Partner Referral,0052vuTGNhPaf9DJtR,SDR,Sales,1,4,2,2,0,806,0,-700,-108.0,-121.0
Open,Web,005UmJEIRnoljtUYmh,BDR,Sales,1,5,2,3,1,1240,1,-721,-1224.0,-1234.0
Working,Inbound,005DS8Y3naP935K0U7,BDR,Sales,1,6,2,4,4,864,1,235,-675.0,-696.0
Qualified,Event,005SW3xD3pVRHzXb4Z,SDR,Sales,1,2,1,1,0,793,1,645,-372.0,-387.0
Qualified,Event,0059UKz8nd1s6XFb2G,BDR,Sales,1,7,3,4,1,880,0,-466,-875.0,-884.0
Qualified,Trade Show,005FmC4bvUmQBFO9r1,BDR,Sales,1,4,2,2,0,1176,0,502,-1174.0,-1188.0
Nurturing,Trade Show,005CL72UB9NlJw0t0Z,AE,Sales,1,1,0,1,0,884,0,-811,-54.0,-66.0
Working,Outbound,005RNwgHWbHSrrlfhq,BDR,Sales,1,3,2,1,1,396,0,151,-313.0,-333.0
Qualified,Partner Referral,005bZBvn4MclbYAtNN,SDR,Sales,1,3,1,2,0,824,0,-338,-346.0,-368.0
Nurturing,Inbound,005dEsDKcaedNVmJU3,SDR,Sales,1,4,2,2,0,1412,1,-25,-1372.0,-1401.0
Nurturing,Web,005tcchhnKXX6SYaxV,SDR,Sales,1,3,0,3,0,1406,1,-100,-1302.0,-1303.0
Working,Outbound,005RNwgHWbHSrrlfhq,BDR,Sales,1,1,1,0,0,753,0,-206,229.0,223.0
Qualified,Outbound,0053OvJBQj7lluaSJM,SDR,Sales,1,3,2,1,1,547,0,44,540.0,514.0
Open,Partner Referral,005DS8Y3naP935K0U7,BDR,Sales,1,5,3,2,2,238,1,861,-153.0,-159.0
Working,Inbound,005FmC4bvUmQBFO9r1,BDR,Sales,1,2,0,2,0,68,1,1610,-3.0,-18.0
Qualified,Partner Referral,005eDoAsKFf2bpyVk2,BDR,Sales,1,5,1,4,0,936,1,-825,-305.0,-328.0
Nurturing,Web,005g4fdGzuew1U6NXU,SDR,Sales,1,6,5,1,1,115,1,648,120.0,105.0
Open,Outbound,0052vuTGNhPaf9DJtR,SDR,Sales,1,2,2,0,1,897,1,-791,-488.0,-508.0
Open,Event,005rfIoTPQqJtbyYEc,SDR,Sales,1,3,3,0,1,982,0,158,-598.0,-622.0
Working,Web,005EhkAnpKcWuNovJ6,BDR,Sales,1,3,2,1,2,413,0,346,225.0,224.0
Open,Trade Show,005Ozb2jx0nnrpjBm7,SDR,Sales,1,3,1,2,2,1283,1,-20,-536.0,-563.0
Open,Event,005mbGysH2pp4xju3N,SDR,Sales,1,2,0,2,0,42,0,754,-15.0,-38.0
Open,Trade Show,0054cPwdknqYVBf2UL,BDR,Sales,1,3,1,2,2,688,1,226,-566.0,-582.0
Working,Web,00569YZ8tMEls1oPGs,SDR,Sales,1,1,1,0,0,614,1,884,-83.0,-92.0
Working,Inbound,005qhOaTRDj8l4v6Lo,SDR,Sales,1,3,3,0,0,124,0,1182,585.0,583.0
Open,Event,0052vuTGNhPaf9DJtR,SDR,Sales,1,5,4,1,1,244,0,-138,40.0,25.0
Working,Inbound,0053OvJBQj7lluaSJM,SDR,Sales,1,3,1,2,2,770,0,-179,-29.0,-31.0
Open,Partner Referral,005TK374RFpXQFXq5p,AE,Sales,1,5,3,2,2,768,0,-514,-706.0,-711.0
Open,Event,005oy1dBH72KcdA9bM,SDR,Sales,1,5,4,1,2,38,1,1288,-64.0,-69.0
Open,Inbound,005a88RCsXNcc8P2XG,BDR,Sales,1,2,1,1,2,578,1,742,-529.0,-555.0
Nurturing,Outbound,005RYrmmC3EMzwluqj,BDR,Sales,1,2,1,1,0,154,1,206,181.0,156.0
Qualified,Outbound,00536VT96AN7M9vHvw,BDR,Sales,1,3,2,1,0,729,1,167,-689.0,-714.0
Working,Partner Referral,005ON53s4keRC7Er7R,AE,Sales,1,4,4,0,1,639,0,389,-404.0,-428.0
Qualified,Outbound,005Cu36WnbRoy8DEqo,SDR,Sales,1,5,2,3,0,1334,0,-587,-1240.0,-1250.0
Open,Event,005qhOaTRDj8l4v6Lo,SDR,Sales,1,4,0,4,2,245,1,1061,-189.0,-202.0
Working,Web,0055pWDZRM9H820dFq,SDR,Sales,1,4,2,2,1,1153,0,-803,-967.0,-970.0
Open,Outbound,005oTuswObpFtGANeE,SDR,Sales,1,3,1,2,1,1400,1,-1213,-1053.0,-1060.0
Working,Partner Referral,005uK1d6IniB6ZlkqB,SDR,Sales,1,4,0,4,2,197,1,-110,-46.0,-55.0
Qualified,Outbound,005aV0dZauGUbUqQX9,SDR,Sales,1,5,2,3,0,214,0,14,193.0,164.0
Working,Outbound,005egJ9DcGz51VtFgp,AE,Sales,1,5,2,3,0,723,1,-454,-470.0,-492.0
Open,Inbound,005gXBXTL8NV8xfMOI,BDR,Sales,1,4,2,2,1,376,0,-143,296.0,267.0
Nurturing,Inbound,005YJKL1sxnz5KucCa,SDR,Sales,1,2,0,2,1,93,1,569,1048.0,1033.0
Nurturing,Trade Show,005XZUpRP9HBvLfhY6,BDR,Sales,1,5,2,3,2,1128,0,-62,-1100.0,-1109.0
Nurturing,Partner Referral,005Jf9CIg9lV3G32cG,BDR,Sales,1,1,1,0,1,1022,0,-29,-123.0,-133.0
Open,Outbound,005sbu92PDPF7bHdnm,BDR,Sales,1,0,0,0,0,706,0,-678,,
Qualified,Event,005HAD1xOIM0ZXro8p,SDR,Sales,1,7,2,5,2,882,0,-794,-903.0,-907.0
Nurturing,Event,005AjaFO16Hd8Hp1Jf,AE,Sales,1,5,2,3,2,903,1,480,-907.0,-927.0
Qualified,Web,005CyM4CU7TgZ0ieQC,BDR,Sales,1,2,1,1,1,767,0,691,118.0,112.0
Qualified,Outbound,005iSUGFUqSTcmtbKs,SDR,Sales,1,1,1,0,0,992,1,-167,-830.0,-856.0
Nurturing,Web,0053QDpe3Xj7Gt2h2H,BDR,Sales,1,3,2,1,1,1029,1,-530,-928.0,-931.0
Working,Outbound,005egJ9DcGz51VtFgp,AE,Sales,1,2,1,1,0,997,0,-728,-925.0,-953.0
Qualified,Outbound,005udoqsW2EyiZN9b0,BDR,Sales,1,5,2,3,1,293,1,56,-113.0,-130.0
Open,Inbound,005gvRs74Xd8fUlA3x,BDR,Sales,1,7,6,1,1,15,0,1635,155.0,129.0
Qualified,Inbound,005yopVEVGjrYSQu2q,SDR,Sales,1,5,2,3,2,776,0,374,-645.0,-660.0
Working,Partner Referral,005JwwpEL8xofdwkwl,SDR,Sales,1,1,0,1,0,174,1,661,1227.0,1208.0
Qualified,Web,005vvizm5OfORbfBYV,SDR,Sales,1,6,4,2,2,1395,0,-110,-1217.0,-1223.0
Qualified,Trade Show,005A7aBOiWo1s4A8VA,BDR,Sales,1,4,3,1,2,657,0,813,72.0,47.0
Open,Partner Referral,005SHkriY5Z0W9xzJS,BDR,Sales,1,0,0,0,0,794,1,-792,,
Qualified,Event,005TqlXejhWbvjVWsd,AE,Sales,1,8,4,4,3,54,1,416,9.0,4.0
Open,Partner Referral,005Fg6NzJiUZlow1pr,BDR,Sales,1,7,4,3,2,1254,1,-21,-797.0,-821.0
Working,Trade Show,0058Bwr0RkCwwLehpc,BDR,Sales,1,1,1,0,0,237,1,248,1031.0,1004.0
Nurturing,Partner Referral,005bo0fFeWaVUqG2KV,SDR,Sales,1,2,1,1,0,892,1,-133,157.0,135.0
Nurturing,Partner Referral,005eDoAsKFf2bpyVk2,BDR,Sales,1,6,2,4,1,220,0,-109,98.0,89.0
Nurturing,Outbound,005RMzHVKudpQtLAvV,SDR,Sales,1,4,4,0,1,1355,1,180,-1243.0,-1268.0
Qualified,Outbound,005ygjBY3eCoYXQvBW,SDR,Sales,1,1,0,1,1,890,0,640,-535.0,-549.0
Working,Inbound,005sW3tnobKnIyN0Nz,SDR,Sales,1,3,2,1,1,158,1,-121,-149.0,-155.0
Nurturing,Outbound,005O8TxStNstfUeWj7,BDR,Sales,1,4,3,1,0,458,0,1086,-89.0,-113.0
Nurturing,Inbound,005H18uJWTVdyNheWe,BDR,Sales,1,4,0,4,2,1198,1,-1083,-999.0,-1029.0
Working,Event,005U1SVjkIk2fyV5rw,SDR,Sales,1,4,2,2,1,830,0,-815,-827.0,-847.0
Open,Partner Referral,005GITA8ZV1nYz3VcV,BDR,Sales,1,2,1,1,1,1191,1,-394,-1065.0,-1086.0
Open,Inbound,005M1BnJPIeqHk8Nds,SDR,Sales,1,8,6,2,2,1456,0,-1016,-1335.0,-1358.0
Working,Web,005VxJy5mAR2JIiQzL,SDR,Sales,1,2,2,0,1,273,0,-132,479.0,463.0
Open,Event,005DleKhounx1YJ0rP,BDR,Sales,1,0,0,0,0,1003,1,-1023,,
Open,Web,005gvWDGbO1EVmxn9m,AE,Sales,1,5,2,3,3,54,1,674,39.0,30.0
Nurturing,Event,005kGz3iLXUMdHQq3f,SDR,Sales,1,6,3,3,0,1091,1,-95,-1090.0,-1098.0
Open,Inbound,005r9q3iIp3WHLiZhI,SDR,Sales,1,7,5,2,1,1312,0,94,-963.0,-990.0
Working,Inbound,005d2TMY2eGPYkWkSs,AE,Sales,1,4,3,1,1,606,1,-86,-70.0,-71.0
Qualified,Event,005T3CcQW30Fc3HxzP,BDR,Sales,1,5,4,1,1,276,1,69,597.0,594.0
Qualified,Partner Referral,005Ozb2jx0nnrpjBm7,SDR,Sales,1,4,2,2,1,777,0,486,-484.0,-487.0
Qualified,Inbound,005g4fdGzuew1U6NXU,SDR,Sales,1,6,2,4,2,1226,0,-463,-1250.0,-1253.0
Working,Inbound,005OHuMUHvi8wsLMNv,SDR,Sales,1,4,1,3,1,921,1,-14,-843.0,-848.0
Nurturing,Outbound,005dJm5gIU7nUKZnv1,AE,Sales,1,10,6,4,4,944,0,-416,-736.0,-762.0
Nurturing,Event,005mYnZlHWW2dnL0rt,BDR,Sales,1,5,4,1,2,710,1,845,-422.0,-450.0
Open,Inbound,005B24wkYeA8WTwY25,AE,Sales,1,5,3,2,2,673,0,954,-470.0,-500.0
Nurturing,Outbound,00566La41L76C1ZyfL,SDR,Sales,1,3,1,2,3,573,1,876,-189.0,-212.0
Nurturing,Inbound,005Rxy2aV7ygR0ASuT,BDR,Sales,1,2,2,0,1,470,1,1161,-98.0,-123.0
Working,Web,005ygjBY3eCoYXQvBW,SDR,Sales,1,4,2,2,0,160,0,1370,-178.0,-186.0
Nurturing,Trade Show,005qhOaTRDj8l4v6Lo,SDR,Sales,1,6,5,1,3,175,1,1131,67.0,45.0
Open,Event,005iRmiKUtSSkR82g5,BDR,Sales,1,2,0,2,2,1333,1,-26,-910.0,-915.0
Nurturing,Event,005Zig763saiCy9Xs5,BDR,Sales,1,4,1,3,1,1312,1,267,-1174.0,-1183.0
Nurturing,Outbound,005Ozb2jx0nnrpjBm7,SDR,Sales,1,2,0,2,2,351,1,912,240.0,225.0
Qualified,Trade Show,005IgSO06ukUkmxr0U,BDR,Sales,1,3,0,3,0,325,1,76,-2.0,-32.0
Working,Trade Show,005yopVEVGjrYSQu2q,SDR,Sales,1,6,1,5,2,780,1,370,-750.0,-766.0
Nurturing,Partner Referral,005xG5kruHOvgAC23A,BDR,Sales,1,2,0,2,1,928,1,-512,-327.0,-330.0
Nurturing,Inbound,005DtIhNjUqehYU9Ld,SDR,Sales,1,4,2,2,1,804,1,203,-502.0,-515.0
Nurturing,Outbound,005iSUGFUqSTcmtbKs,SDR,Sales,1,6,4,2,1,116,1,709,-95.0,-99.0
Working,Partner Referral,005ZmDANT8NxIwQSUH,BDR,Sales,1,1,0,1,0,942,0,-1011,290.0,287.0
Working,Partner Referral,005VLfsfX7zhRzFubF,SDR,Sales,1,8,3,5,6,16,0,781,3.0,-16.0
Open,Trade Show,005sj6ewizq0NwPrwm,BDR,Sales,1,5,2,3,2,1267,1,261,-1224.0,-1232.0
Nurturing,Outbound,005r9q3iIp3WHLiZhI,SDR,Sales,1,4,3,1,2,923,0,483,-838.0,-862.0
Nurturing,Outbound,005xa0kEIUpEcdrhWI,AE,Sales,1,5,1,4,0,209,0,1404,-57.0,-65.0
Open,Trade Show,005uK1d6IniB6ZlkqB,SDR,Sales,1,6,3,3,0,439,1,-352,60.0,57.0
Nurturing,Outbound,005c3NF5GIwHluYW9b,AE,Sales,1,3,0,3,0,809,1,-249,-701.0,-718.0
Nurturing,Outbound,005HAD1xOIM0ZXro8p,SDR,Sales,1,3,0,3,0,751,0,-663,-622.0,-643.0
Working,Inbound,005DleKhounx1YJ0rP,BDR,Sales,1,4,3,1,2,199,1,-219,15.0,1.0
Working,Partner Referral,005CyM4CU7TgZ0ieQC,BDR,Sales,1,5,1,4,1,559,1,899,-272.0,-281.0
Working,Inbound,005uK1d6IniB6ZlkqB,SDR,Sales,1,6,4,2,2,92,0,-5,-76.0,-77.0
Working,Web,005irLwe9xEBlEAQNC,SDR,Sales,1,6,2,4,1,864,0,-825,-814.0,-843.0
Nurturing,Trade Show,005vvizm5OfORbfBYV,SDR,Sales,1,4,1,3,1,1367,0,-82,-1074.0,-1079.0
Working,Trade Show,005oNQqFKPLjEKAacs,SDR,Sales,1,2,1,1,2,979,1,153,-346.0,-353.0
Qualified,Trade Show,005RNwgHWbHSrrlfhq,BDR,Sales,1,6,3,3,1,1169,1,-622,-1132.0,-1137.0
Open,Trade Show,005tcchhnKXX6SYaxV,SDR,Sales,1,2,2,0,1,1107,0,199,-220.0,-224.0
Open,Event,005mbGysH2pp4xju3N,SDR,Sales,1,4,2,2,2,486,1,310,-466.0,-470.0
Open,Partner Referral,005ZmDANT8NxIwQSUH,BDR,Sales,1,6,4,2,0,1353,1,-1422,-1025.0,-1034.0
Nurturing,Event,005mzHykyCWibqXEgp,BDR,Sales,1,2,1,1,0,777,0,-163,-540.0,-552.0
Open,Outbound,005PkYO2xaCUvet6zY,SDR,Sales,1,2,2,0,2,884,0,-178,-349.0,-378.0
Nurturing,Inbound,005w1rZfJkoRoaYcEo,BDR,Sales,1,9,5,4,5,1265,1,278,-993.0,-1022.0
Nurturing,Inbound,005chtXE6kHD1j5gMk,BDR,Sales,1,3,1,2,1,1314,1,-299,-469.0,-480.0
Qualified,Partner Referral,005gXBXTL8NV8xfMOI,BDR,Sales,1,4,3,1,2,164,0,69,-147.0,-166.0
Working,Partner Referral,00569YZ8tMEls1oPGs,SDR,Sales,1,5,2,3,4,72,0,1426,-29.0,-36.0
Working,Partner Referral,005g4fdGzuew1U6NXU,SDR,Sales,1,7,5,2,5,732,1,31,-611.0,-639.0
Qualified,Trade Show,0054cPwdknqYVBf2UL,BDR,Sales,1,6,3,3,1,120,1,794,449.0,434.0
Working,Event,005IAWyyPlUBLQDIva,SDR,Sales,1,3,2,1,2,922,1,71,-820.0,-846.0
Working,Event,005scUETCztHB2VpGr,SDR,Sales,1,2,1,1,0,873,1,681,-618.0,-644.0
Working,Partner Referral,005DtIhNjUqehYU9Ld,SDR,Sales,1,5,2,3,3,1166,1,-159,-1037.0,-1055.0
Nurturing,Partner Referral,005f9kyPUYR0yZXH7k,SDR,Sales,1,6,5,1,2,936,0,-611,-955.0,-959.0
Open,Web,005CyM4CU7TgZ0ieQC,BDR,Sales,1,0,0,0,0,37,0,1421,,
Qualified,Web,005rfIoTPQqJtbyYEc,SDR,Sales,1,4,3,1,1,1442,0,-302,-817.0,-827.0
Qualified,Event,005Sq8Z0wjCdFUQUHx,SDR,Sales,1,3,3,0,0,270,1,473,450.0,444.0
Working,Outbound,0052yGgxi1v4hCqV4x,SDR,Sales,1,1,1,0,1,131,0,1050,8.0,-4.0
Working,Web,005ZhFZ3TvVOVxKEgo,SDR,Sales,1,3,3,0,1,1202,1,-1053,-721.0,-743.0
Nurturing,Web,00517kC03BFC8pxkQp,AE,Sales,1,4,2,2,2,284,1,63,337.0,334.0
Nurturing,Event,005bZBvn4MclbYAtNN,SDR,Sales,1,3,2,1,0,1099,1,-613,109.0,89.0
Working,Web,005A7aBOiWo1s4A8VA,BDR,Sales,1,5,3,2,3,226,0,1244,-205.0,-213.0
Qualified,Event,005Jf9CIg9lV3G32cG,BDR,Sales,1,2,1,1,1,1373,0,-380,-1155.0,-1163.0
Working,Web,005lWDDSfm41preSiA,SDR,Sales,1,7,5,2,1,814,1,837,-582.0,-608.0
Nurturing,Inbound,005PkYO2xaCUvet6zY,SDR,Sales,1,5,2,3,2,848,0,-142,-806.0,-825.0
Qualified,Trade Show,005r8kcdxSxYgha9K0,SDR,Sales,1,2,2,0,0,431,1,-107,-218.0,-231.0
Working,Partner Referral,005KXIvx3Ru4Hx5BVz,SDR,Sales,1,5,3,2,0,96,0,699,305.0,296.0
Qualified,Inbound,005ATkmG7VSdpihf48,SDR,Sales,1,3,3,0,1,1272,0,-1082,-1201.0,-1213.0
Open,Trade Show,005XZUpRP9HBvLfhY6,BDR,Sales,1,8,4,4,3,523,0,543,-405.0,-423.0
Open,Web,005XY6JL792Cjz6tvp,BDR,Sales,1,5,3,2,4,1263,0,-489,-1116.0,-1122.0
Qualified,Event,005k1Pfjp8rVQw0f9u,BDR,Sales,1,4,1,3,2,153,1,1077,-170.0,-171.0
Nurturing,Partner Referral,0053OvJBQj7lluaSJM,SDR,Sales,1,4,3,1,0,700,1,-109,-333.0,-338.0
Qualified,Event,005T3CcQW30Fc3HxzP,BDR,Sales,1,3,1,2,2,36,0,309,6.0,1.0
