status,lead_source,lead_owner_id,owner_role,task_count,open_task_count,closed_task_count,high_priority_task_count,lead_age_days,owner_tenure_days,days_since_last_task_created,days_since_last_task_activity,open_task_ratio,closed_task_ratio,high_priority_task_ratio,task_velocity,high_priority_velocity,task_count_per_owner_day,task_activity_recency_score,task_created_recency_score,lead_age_bucket,task_count_bucket,lead_is_converted
Qualified,Event,005PsOTr02Fp2pwCFZ,BDR,2,1,1,0,548,144,77.0,68.0,0.5,0.5,0.0,0.0036429872495446,0.0,0.0137931034482758,0.014492753623188406,0.01282051282051282,366_730,1_2,0
Qualified,Outbound,005CS61es1IwtecnA5,SDR,2,2,0,0,700,-622,0.0,0.0,1.0,0.0,0.0,0.0028530670470756,0.0,-0.003220611916264,1.0,1.0,366_730,1_2,0
Working,Event,005uJa3pJEeyQVnsZp,BDR,1,1,0,1,1326,-1246,117.0,116.0,1.0,0.0,1.0,0.0007535795026375,0.0007535795026375,-0.0008032128514056,0.008547008547008548,0.00847457627118644,730_plus,1_2,1
Working,Partner Referral,005mbGysH2pp4xju3N,SDR,3,2,1,1,1204,-408,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0024896265560165,0.0008298755186721,-0.0073710073710073,1.0,1.0,730_plus,3_5,1
Nurturing,Event,005SzPtEFRJYtyoJvY,BDR,3,3,0,1,318,246,59.0,34.0,1.0,0.0,0.3333333333333333,0.0094043887147335,0.0031347962382445,0.0121457489878542,0.02857142857142857,0.016666666666666666,181_365,3_5,0
Working,Partner Referral,005OHuMUHvi8wsLMNv,SDR,2,0,2,1,709,198,0.0,0.0,0.0,1.0,0.5,0.0028169014084507,0.0014084507042253,0.0100502512562814,1.0,1.0,366_730,1_2,1
Working,Outbound,0059UKz8nd1s6XFb2G,BDR,3,3,0,0,278,136,186.0,159.0,1.0,0.0,0.0,0.010752688172043,0.0,0.0218978102189781,0.00625,0.0053475935828877,181_365,3_5,0
Nurturing,Event,005chtXE6kHD1j5gMk,BDR,0,0,0,0,623,392,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366_730,0,1
Nurturing,Event,005YgcwjR0nrnHIGZX,SDR,2,0,2,1,123,1420,0.0,0.0,0.0,1.0,0.5,0.0161290322580645,0.0080645161290322,0.0014074595355383,1.0,1.0,91_180,1_2,1
Nurturing,Event,005d2TMY2eGPYkWkSs,AE,4,1,3,1,503,17,0.0,0.0,0.25,0.75,0.25,0.0079365079365079,0.0019841269841269,0.2222222222222222,1.0,1.0,366_730,3_5,0
Open,Inbound,005C9ZE4d3Sx2TUFjd,AE,4,0,4,3,1000,-1068,0.0,0.0,0.0,1.0,0.75,0.0039960039960039,0.0029970029970029,-0.0037488284910965,1.0,1.0,730_plus,3_5,0
Working,Outbound,005CS61es1IwtecnA5,SDR,3,1,2,0,1057,-979,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0028355387523629,0.0,-0.0030674846625766,1.0,1.0,730_plus,3_5,0
Working,Event,005Sq8Z0wjCdFUQUHx,SDR,5,4,1,3,749,-6,0.0,0.0,0.8,0.2,0.6,0.0066666666666666,0.004,-1.0,1.0,1.0,730_plus,3_5,0
Qualified,Outbound,005g4fdGzuew1U6NXU,SDR,5,4,1,1,810,-47,0.0,0.0,0.8,0.2,0.2,0.0061652281134401,0.001233045622688,-0.108695652173913,1.0,1.0,730_plus,3_5,0
Qualified,Partner Referral,005lFrIUHPTHLXsJgY,BDR,8,3,5,1,1200,-428,0.0,0.0,0.375,0.625,0.125,0.0066611157368859,0.0008326394671107,-0.018735362997658,1.0,1.0,730_plus,6_10,1
Open,Web,005N1Jj8umhbHxSPTH,SDR,3,1,2,1,61,-48,205.0,175.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0483870967741935,0.0161290322580645,-0.0638297872340425,0.005681818181818182,0.0048543689320388345,31_90,3_5,0
Nurturing,Web,005SzPtEFRJYtyoJvY,BDR,2,1,1,1,722,-158,0.0,0.0,0.5,0.5,0.5,0.0027662517289073,0.0013831258644536,-0.0127388535031847,1.0,1.0,366_730,1_2,0
Open,Trade Show,005YpyV0Iqs18vr6hF,AE,2,0,2,0,616,623,0.0,0.0,0.0,1.0,0.0,0.0032414910858995,0.0,0.0032051282051282,1.0,1.0,366_730,1_2,1
Qualified,Web,005g4fdGzuew1U6NXU,SDR,6,3,3,2,984,-221,0.0,0.0,0.5,0.5,0.3333333333333333,0.0060913705583756,0.0020304568527918,-0.0272727272727272,1.0,1.0,730_plus,6_10,1
Open,Event,005cVL9DQ83eH0EZfE,AE,3,2,1,0,859,238,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0034883720930232,0.0,0.0125523012552301,1.0,1.0,730_plus,3_5,1
Working,Trade Show,005udoqsW2EyiZN9b0,BDR,6,2,4,3,1386,-1037,0.0,0.0,0.3333333333333333,0.6666666666666666,0.5,0.0043258832011535,0.0021629416005767,-0.0057915057915057,1.0,1.0,730_plus,6_10,1
Qualified,Inbound,005UmJEIRnoljtUYmh,BDR,7,3,4,1,1204,-685,0.0,0.0,0.4285714285714285,0.5714285714285714,0.1428571428571428,0.0058091286307053,0.0008298755186721,-0.0102339181286549,1.0,1.0,730_plus,6_10,0
Working,Event,005RNwgHWbHSrrlfhq,BDR,2,1,1,2,701,-154,0.0,0.0,0.5,0.5,1.0,0.0028490028490028,0.0028490028490028,-0.0130718954248366,1.0,1.0,366_730,1_2,1
Nurturing,Event,005yopVEVGjrYSQu2q,SDR,3,3,0,2,1283,-133,0.0,0.0,1.0,0.0,0.6666666666666666,0.0023364485981308,0.0015576323987538,-0.0227272727272727,1.0,1.0,730_plus,3_5,1
Qualified,Trade Show,005A7aBOiWo1s4A8VA,BDR,4,1,3,1,212,1258,192.0,190.0,0.25,0.75,0.25,0.0187793427230046,0.0046948356807511,0.0031771247021445,0.005235602094240838,0.0051813471502590676,181_365,3_5,1
Nurturing,Web,0051FeBviD8WOpEx9p,SDR,4,1,3,0,75,-77,477.0,469.0,0.25,0.75,0.0,0.0526315789473684,0.0,-0.0526315789473684,0.002127659574468085,0.0020920502092050207,31_90,3_5,1
Nurturing,Trade Show,005dKuyWKIuifL64ip,BDR,3,2,1,2,255,-219,375.0,347.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.01171875,0.0078125,-0.0137614678899082,0.0028735632183908046,0.0026595744680851063,181_365,3_5,1
Nurturing,Inbound,005XY8kCmJrc8XXcwE,BDR,4,2,2,1,689,402,0.0,0.0,0.5,0.5,0.25,0.0057971014492753,0.0014492753623188,0.009925558312655,1.0,1.0,366_730,3_5,1
Nurturing,Partner Referral,005DtIhNjUqehYU9Ld,SDR,6,2,4,2,790,217,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0075853350189633,0.0025284450063211,0.0275229357798165,1.0,1.0,730_plus,6_10,0
Open,Web,005TqlXejhWbvjVWsd,AE,4,1,3,1,1231,-761,0.0,0.0,0.25,0.75,0.25,0.0032467532467532,0.0008116883116883,-0.0052631578947368,1.0,1.0,730_plus,3_5,1
Qualified,Event,005VLfsfX7zhRzFubF,SDR,6,4,2,1,225,572,316.0,288.0,0.6666666666666666,0.3333333333333333,0.1666666666666666,0.0265486725663716,0.0044247787610619,0.0104712041884816,0.0034602076124567475,0.0031545741324921135,181_365,6_10,0
Working,Outbound,005A7aBOiWo1s4A8VA,BDR,1,1,0,0,108,1362,897.0,870.0,1.0,0.0,0.0,0.0091743119266055,0.0,0.0007336757153338,0.001148105625717566,0.0011135857461024498,91_180,1_2,0
Qualified,Inbound,005lFrIUHPTHLXsJgY,BDR,3,2,1,0,1039,-267,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0028846153846153,0.0,-0.0112781954887218,1.0,1.0,730_plus,3_5,1
Nurturing,Partner Referral,0051FeBviD8WOpEx9p,SDR,1,1,0,0,1334,-1336,0.0,0.0,1.0,0.0,0.0,0.0007490636704119,0.0,-0.0007490636704119,1.0,1.0,730_plus,1_2,1
Nurturing,Partner Referral,005Zig763saiCy9Xs5,BDR,6,5,1,2,1042,537,0.0,0.0,0.8333333333333334,0.1666666666666666,0.3333333333333333,0.0057526366251198,0.0019175455417066,0.0111524163568773,1.0,1.0,730_plus,6_10,1
Nurturing,Trade Show,005DJJzk8TFPHjwamm,BDR,4,3,1,2,1380,155,0.0,0.0,0.75,0.25,0.5,0.002896451846488,0.001448225923244,0.0256410256410256,1.0,1.0,730_plus,3_5,0
Open,Outbound,005qhOaTRDj8l4v6Lo,SDR,3,0,3,0,973,333,0.0,0.0,0.0,1.0,0.0,0.0030800821355236,0.0,0.0089820359281437,1.0,1.0,730_plus,3_5,1
Working,Outbound,005uzGGUX4TIYx0w3I,AE,3,1,2,1,642,587,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0046656298600311,0.0015552099533437,0.0051020408163265,1.0,1.0,366_730,3_5,1
Nurturing,Event,005voBFvhNYadVKXTu,BDR,7,5,2,2,545,35,0.0,0.0,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.0128205128205128,0.0036630036630036,0.1944444444444444,1.0,1.0,366_730,6_10,0
Nurturing,Event,005pCTycClXuIF6SUv,BDR,3,1,2,1,1414,-648,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0021201413427561,0.0007067137809187,-0.0046367851622874,1.0,1.0,730_plus,3_5,1
Open,Partner Referral,005r8kcdxSxYgha9K0,SDR,0,0,0,0,605,-281,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,366_730,0,1
Qualified,Inbound,005oTuswObpFtGANeE,SDR,5,3,2,3,179,8,0.0,0.0,0.6,0.4,0.6,0.0277777777777777,0.0166666666666666,0.5555555555555556,1.0,1.0,91_180,3_5,0
Open,Partner Referral,005CS61es1IwtecnA5,SDR,4,1,3,1,478,-400,0.0,0.0,0.25,0.75,0.25,0.0083507306889352,0.0020876826722338,-0.0100250626566416,1.0,1.0,366_730,3_5,0
Working,Partner Referral,00536VT96AN7M9vHvw,BDR,5,3,2,1,841,55,0.0,0.0,0.6,0.4,0.2,0.005938242280285,0.001187648456057,0.0892857142857142,1.0,1.0,730_plus,3_5,1
Nurturing,Partner Referral,005XZUpRP9HBvLfhY6,BDR,4,1,3,1,1392,-326,0.0,0.0,0.25,0.75,0.25,0.0028715003589375,0.0007178750897343,-0.0123076923076923,1.0,1.0,730_plus,3_5,0
Qualified,Inbound,005H18uJWTVdyNheWe,BDR,2,0,2,1,957,-842,0.0,0.0,0.0,1.0,0.5,0.0020876826722338,0.0010438413361169,-0.0023781212841854,1.0,1.0,730_plus,1_2,0
Working,Outbound,005ZgXPYFXOBU7G1tp,BDR,1,0,1,0,548,54,835.0,819.0,0.0,1.0,0.0,0.0018214936247723,0.0,0.0181818181818181,0.0012195121951219512,0.0011961722488038277,366_730,1_2,1
Open,Trade Show,005ZgXPYFXOBU7G1tp,BDR,4,2,2,3,1396,-794,0.0,0.0,0.5,0.5,0.75,0.0028632784538296,0.0021474588403722,-0.0050441361916771,1.0,1.0,730_plus,3_5,0
Open,Event,005oNQqFKPLjEKAacs,SDR,5,2,3,1,602,530,0.0,0.0,0.4,0.6,0.2,0.0082918739635157,0.0016583747927031,0.0094161958568738,1.0,1.0,366_730,3_5,1
Nurturing,Web,005mzHykyCWibqXEgp,BDR,4,3,1,1,261,353,182.0,169.0,0.75,0.25,0.25,0.015267175572519,0.0038167938931297,0.0112994350282485,0.0058823529411764705,0.00546448087431694,181_365,3_5,1
Nurturing,Partner Referral,005JwwpEL8xofdwkwl,SDR,3,1,2,1,277,558,257.0,238.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0107913669064748,0.0035971223021582,0.0053667262969588,0.0041841004184100415,0.003875968992248062,181_365,3_5,0
Qualified,Trade Show,005KXIvx3Ru4Hx5BVz,SDR,3,2,1,1,354,441,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0084507042253521,0.0028169014084507,0.006787330316742,1.0,1.0,181_365,3_5,0
Nurturing,Event,005XY8kCmJrc8XXcwE,BDR,4,2,2,1,202,889,549.0,526.0,0.5,0.5,0.25,0.0197044334975369,0.0049261083743842,0.0044943820224719,0.0018975332068311196,0.0018181818181818182,181_365,3_5,0
Qualified,Trade Show,005lWDDSfm41preSiA,SDR,3,1,2,0,1299,352,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0023076923076923,0.0,0.0084985835694051,1.0,1.0,730_plus,3_5,1
Open,Partner Referral,005noBf4oiSp9TePzz,AE,3,2,1,1,887,431,184.0,162.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0033783783783783,0.0011261261261261,0.0069444444444444,0.006134969325153374,0.005405405405405406,730_plus,3_5,1
Open,Inbound,005SotgxabsZFoiinJ,BDR,5,4,1,1,582,-98,0.0,0.0,0.8,0.2,0.2,0.0085763293310463,0.0017152658662092,-0.0515463917525773,1.0,1.0,366_730,3_5,0
Working,Partner Referral,005ON53s4keRC7Er7R,AE,6,2,4,4,441,587,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0135746606334841,0.0090497737556561,0.010204081632653,1.0,1.0,366_730,6_10,0
Working,Trade Show,005Tdp9BDe2ZbrGft6,AE,0,0,0,0,22,802,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0_30,0,1
Working,Inbound,005lWDDSfm41preSiA,SDR,6,4,2,1,555,1096,0.0,0.0,0.6666666666666666,0.3333333333333333,0.1666666666666666,0.0107913669064748,0.0017985611510791,0.0054694621695533,1.0,1.0,366_730,6_10,1
Qualified,Web,005g4fdGzuew1U6NXU,SDR,5,2,3,1,632,131,0.0,0.0,0.4,0.6,0.2,0.0078988941548183,0.0015797788309636,0.0378787878787878,1.0,1.0,366_730,3_5,0
Qualified,Web,005eDoAsKFf2bpyVk2,BDR,3,3,0,0,601,-490,0.0,0.0,1.0,0.0,0.0,0.0049833887043189,0.0,-0.0061349693251533,1.0,1.0,366_730,3_5,1
Qualified,Outbound,005GITA8ZV1nYz3VcV,BDR,4,2,2,2,1032,-235,0.0,0.0,0.5,0.5,0.5,0.0038722168441432,0.0019361084220716,-0.017094017094017,1.0,1.0,730_plus,3_5,1
Qualified,Web,005sW3tnobKnIyN0Nz,SDR,6,3,3,1,963,-926,0.0,0.0,0.5,0.5,0.1666666666666666,0.0062240663900414,0.0010373443983402,-0.0064864864864864,1.0,1.0,730_plus,6_10,1
Working,Event,005U1cnD3W8AfIM0Y9,BDR,3,2,1,0,432,634,108.0,79.0,0.6666666666666666,0.3333333333333333,0.0,0.0069284064665127,0.0,0.0047244094488188,0.0125,0.009174311926605505,366_730,3_5,1
Qualified,Outbound,005SkyTvnPdXlfxxMu,AE,3,2,1,1,1119,-84,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0026785714285714,0.0008928571428571,-0.036144578313253,1.0,1.0,730_plus,3_5,1
Open,Partner Referral,005fjwPseptfcyBFSO,AE,2,1,1,2,1211,-467,0.0,0.0,0.5,0.5,1.0,0.0016501650165016,0.0016501650165016,-0.0042918454935622,1.0,1.0,730_plus,1_2,0
Nurturing,Outbound,005N1Jj8umhbHxSPTH,SDR,6,3,3,1,331,-318,31.0,7.0,0.5,0.5,0.1666666666666666,0.0180722891566265,0.003012048192771,-0.0189274447949526,0.125,0.03125,181_365,6_10,1
Qualified,Event,005o6FGxPqqWKpnCkp,AE,4,1,3,1,1074,229,0.0,0.0,0.25,0.75,0.25,0.0037209302325581,0.0009302325581395,0.017391304347826,1.0,1.0,730_plus,3_5,1
Nurturing,Web,005dEsDKcaedNVmJU3,SDR,2,2,0,0,890,497,0.0,0.0,1.0,0.0,0.0,0.0022446689113355,0.0,0.0040160642570281,1.0,1.0,730_plus,1_2,1
Working,Outbound,005aV0dZauGUbUqQX9,SDR,6,3,3,1,1403,-1175,0.0,0.0,0.5,0.5,0.1666666666666666,0.0042735042735042,0.0007122507122507,-0.0051107325383304,1.0,1.0,730_plus,6_10,1
Nurturing,Outbound,005r9q3iIp3WHLiZhI,SDR,3,3,0,1,357,1049,404.0,391.0,1.0,0.0,0.3333333333333333,0.0083798882681564,0.0027932960893854,0.0028571428571428,0.002551020408163265,0.0024691358024691358,181_365,3_5,0
Qualified,Trade Show,00569YZ8tMEls1oPGs,SDR,5,3,2,2,197,1301,0.0,0.0,0.6,0.4,0.4,0.0252525252525252,0.0101010101010101,0.0038402457757296,1.0,1.0,181_365,3_5,1
Qualified,Web,005EhkAnpKcWuNovJ6,BDR,2,2,0,0,967,-208,0.0,0.0,1.0,0.0,0.0,0.0020661157024793,0.0,-0.0096618357487922,1.0,1.0,730_plus,1_2,1
Open,Trade Show,0059wya6DR3pIs3IPJ,AE,4,2,2,1,1205,167,0.0,0.0,0.5,0.5,0.25,0.0033167495854063,0.0008291873963515,0.0238095238095238,1.0,1.0,730_plus,3_5,1
Working,Outbound,0054cPwdknqYVBf2UL,BDR,6,4,2,2,522,392,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.011472275334608,0.0038240917782026,0.015267175572519,1.0,1.0,366_730,6_10,1
Qualified,Event,005qf3JcieWVjwiYd7,BDR,1,0,1,1,902,-327,0.0,0.0,0.0,1.0,1.0,0.0011074197120708,0.0011074197120708,-0.0030674846625766,1.0,1.0,730_plus,1_2,1
Qualified,Event,005udoqsW2EyiZN9b0,BDR,2,1,1,1,773,-424,270.0,266.0,0.5,0.5,0.5,0.0025839793281653,0.0012919896640826,-0.0047281323877068,0.003745318352059925,0.0036900369003690036,730_plus,1_2,0
Working,Web,005RYrmmC3EMzwluqj,BDR,2,1,1,1,1332,-972,0.0,0.0,0.5,0.5,0.5,0.0015003750937734,0.0007501875468867,-0.0020597322348094,1.0,1.0,730_plus,1_2,1
Qualified,Event,005SW3xD3pVRHzXb4Z,SDR,3,2,1,1,493,945,329.0,302.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0060728744939271,0.0020242914979757,0.0031712473572938,0.0033003300330033004,0.0030303030303030303,366_730,3_5,1
Nurturing,Outbound,00512E80qDwAaI1oOE,SDR,3,0,3,0,1117,247,0.0,0.0,0.0,1.0,0.0,0.0026833631484794,0.0,0.0120967741935483,1.0,1.0,730_plus,3_5,0
Open,Partner Referral,005qhOaTRDj8l4v6Lo,SDR,1,0,1,1,624,682,0.0,0.0,0.0,1.0,1.0,0.0016,0.0016,0.0014641288433382,1.0,1.0,366_730,1_2,0
Nurturing,Outbound,005lWDDSfm41preSiA,SDR,0,0,0,0,384,1267,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366_730,0,1
Working,Event,00574uwHCzqanx744B,AE,4,3,1,2,882,-474,0.0,0.0,0.75,0.25,0.5,0.0045300113250283,0.0022650056625141,-0.0084566596194503,1.0,1.0,730_plus,3_5,1
Open,Web,005VLfsfX7zhRzFubF,SDR,11,3,8,3,819,-22,0.0,0.0,0.2727272727272727,0.7272727272727273,0.2727272727272727,0.0134146341463414,0.0036585365853658,-0.5238095238095238,1.0,1.0,730_plus,10_plus,1
Nurturing,Web,005yopVEVGjrYSQu2q,SDR,4,2,2,2,666,484,0.0,0.0,0.5,0.5,0.5,0.0059970014992503,0.0029985007496251,0.0082474226804123,1.0,1.0,366_730,3_5,0
Working,Inbound,005oy1dBH72KcdA9bM,SDR,3,0,3,2,924,402,0.0,0.0,0.0,1.0,0.6666666666666666,0.0032432432432432,0.0021621621621621,0.0074441687344913,1.0,1.0,730_plus,3_5,0
Nurturing,Partner Referral,005mYnZlHWW2dnL0rt,BDR,4,3,1,1,1134,421,0.0,0.0,0.75,0.25,0.25,0.0035242290748898,0.0008810572687224,0.0094786729857819,1.0,1.0,730_plus,3_5,1
Nurturing,Inbound,005mbGysH2pp4xju3N,SDR,2,1,1,0,898,-102,0.0,0.0,0.5,0.5,0.0,0.0022246941045606,0.0,-0.0198019801980198,1.0,1.0,730_plus,1_2,0
Open,Trade Show,005kYbLfois6p7LjKf,SDR,6,4,2,0,127,380,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.046875,0.0,0.0157480314960629,1.0,1.0,91_180,6_10,1
Open,Event,005gYdlj9yv5Cc6zkp,BDR,2,1,1,1,865,-564,0.0,0.0,0.5,0.5,0.5,0.0023094688221709,0.0011547344110854,-0.0035523978685612,1.0,1.0,730_plus,1_2,1
Qualified,Inbound,0053QDpe3Xj7Gt2h2H,BDR,1,1,0,0,49,450,1320.0,1319.0,1.0,0.0,0.0,0.02,0.0,0.0022172949002217,0.0007575757575757576,0.000757002271006813,31_90,1_2,0
Open,Web,005KXIvx3Ru4Hx5BVz,SDR,6,4,2,4,687,108,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0087209302325581,0.005813953488372,0.055045871559633,1.0,1.0,366_730,6_10,1
Open,Trade Show,005bRaTeyEXQ8Puofm,BDR,3,1,2,1,303,875,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0098684210526315,0.0032894736842105,0.0034246575342465,1.0,1.0,181_365,3_5,0
Nurturing,Trade Show,0051FeBviD8WOpEx9p,SDR,2,2,0,0,765,-767,0.0,0.0,1.0,0.0,0.0,0.0026109660574412,0.0,-0.0026109660574412,1.0,1.0,730_plus,1_2,0
Open,Trade Show,005XY8kCmJrc8XXcwE,BDR,8,7,1,2,1037,54,0.0,0.0,0.875,0.125,0.25,0.0077071290944123,0.001926782273603,0.1454545454545454,1.0,1.0,730_plus,6_10,0
Open,Partner Referral,005uJa3pJEeyQVnsZp,BDR,6,4,2,3,1235,-1155,0.0,0.0,0.6666666666666666,0.3333333333333333,0.5,0.0048543689320388,0.0024271844660194,-0.0051993067590987,1.0,1.0,730_plus,6_10,1
Open,Partner Referral,005uJa3pJEeyQVnsZp,BDR,2,2,0,1,690,-610,52.0,27.0,1.0,0.0,0.5,0.0028943560057887,0.0014471780028943,-0.0032840722495894,0.03571428571428571,0.018867924528301886,366_730,1_2,1
Nurturing,Partner Referral,005ATkmG7VSdpihf48,SDR,5,3,2,2,1149,-959,0.0,0.0,0.6,0.4,0.4,0.0043478260869565,0.0017391304347826,-0.0052192066805845,1.0,1.0,730_plus,3_5,0
Nurturing,Event,005U2hcHrNtlfF5gcz,BDR,6,2,4,2,617,-588,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0097087378640776,0.0032362459546925,-0.0102214650766609,1.0,1.0,366_730,6_10,0
Nurturing,Partner Referral,005iRmiKUtSSkR82g5,BDR,6,5,1,2,824,483,0.0,0.0,0.8333333333333334,0.1666666666666666,0.3333333333333333,0.0072727272727272,0.0024242424242424,0.012396694214876,1.0,1.0,730_plus,6_10,1
Qualified,Inbound,005bZBvn4MclbYAtNN,SDR,5,3,2,0,901,-415,0.0,0.0,0.6,0.4,0.0,0.0055432372505543,0.0,-0.0120772946859903,1.0,1.0,730_plus,3_5,0
Qualified,Inbound,0057tOW88h5S2FQMo9,AE,0,0,0,0,563,481,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366_730,0,1
Working,Event,005OcXZdxrlsgJWBeG,AE,3,1,2,0,77,444,372.0,364.0,0.3333333333333333,0.6666666666666666,0.0,0.0384615384615384,0.0,0.0067415730337078,0.0027397260273972603,0.002680965147453083,31_90,3_5,1
Open,Trade Show,005zWOoMnQrwuxqr1I,SDR,4,0,4,0,611,591,0.0,0.0,0.0,1.0,0.0,0.0065359477124183,0.0,0.0067567567567567,1.0,1.0,366_730,3_5,0
Qualified,Partner Referral,005hrcAAsV0H3bsIeE,SDR,1,0,1,0,1144,-760,83.0,54.0,0.0,1.0,0.0,0.0008733624454148,0.0,-0.0013175230566534,0.01818181818181818,0.011904761904761904,730_plus,1_2,0
Open,Outbound,005kYbLfois6p7LjKf,SDR,2,2,0,1,46,461,0.0,0.0,1.0,0.0,0.5,0.0425531914893617,0.0212765957446808,0.0043290043290043,1.0,1.0,31_90,1_2,0
Open,Outbound,005mbGysH2pp4xju3N,SDR,2,1,1,1,1435,-639,0.0,0.0,0.5,0.5,0.5,0.0013927576601671,0.0006963788300835,-0.0031347962382445,1.0,1.0,730_plus,1_2,1
Qualified,Event,005Ozb2jx0nnrpjBm7,SDR,3,2,1,0,40,1223,94.0,76.0,0.6666666666666666,0.3333333333333333,0.0,0.073170731707317,0.0,0.0024509803921568,0.012987012987012988,0.010526315789473684,31_90,3_5,0
Open,Outbound,005aV0dZauGUbUqQX9,SDR,3,1,2,0,1440,-1212,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0020818875780707,0.0,-0.0024772914946325,1.0,1.0,730_plus,3_5,1
Working,Inbound,005eDoAsKFf2bpyVk2,BDR,1,1,0,0,1230,-1119,0.0,0.0,1.0,0.0,0.0,0.000812347684809,0.0,-0.0008944543828264,1.0,1.0,730_plus,1_2,0
Open,Outbound,00517kC03BFC8pxkQp,AE,8,4,4,0,219,128,0.0,0.0,0.5,0.5,0.0,0.0363636363636363,0.0,0.0620155038759689,1.0,1.0,181_365,6_10,0
Nurturing,Partner Referral,005N1Jj8umhbHxSPTH,SDR,4,2,2,2,1145,-1132,0.0,0.0,0.5,0.5,0.5,0.0034904013961605,0.0017452006980802,-0.0035366931918656,1.0,1.0,730_plus,3_5,1
Nurturing,Event,005eP2OT2tJzd6Dja9,BDR,1,0,1,0,432,337,843.0,840.0,0.0,1.0,0.0,0.0023094688221709,0.0,0.0029585798816568,0.0011890606420927466,0.001184834123222749,366_730,1_2,1
Qualified,Trade Show,005sbu92PDPF7bHdnm,BDR,3,1,2,2,485,-457,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0061728395061728,0.0041152263374485,-0.006578947368421,1.0,1.0,366_730,3_5,0
Working,Event,005uzGGUX4TIYx0w3I,AE,2,1,1,0,615,614,0.0,0.0,0.5,0.5,0.0,0.0032467532467532,0.0,0.0032520325203252,1.0,1.0,366_730,1_2,1
Qualified,Trade Show,005EF1FFbGvvXzIjDl,SDR,5,4,1,3,880,186,0.0,0.0,0.8,0.2,0.6,0.0056753688989784,0.003405221339387,0.0267379679144385,1.0,1.0,730_plus,3_5,1
Open,Inbound,005xi0Xi0wCwuciNbG,SDR,1,1,0,1,1177,246,0.0,0.0,1.0,0.0,1.0,0.0008488964346349,0.0008488964346349,0.0040485829959514,1.0,1.0,730_plus,1_2,0
Qualified,Partner Referral,005NhmgMvZSpDy5y9P,BDR,4,2,2,0,668,261,0.0,0.0,0.5,0.5,0.0,0.0059790732436472,0.0,0.015267175572519,1.0,1.0,366_730,3_5,1
Open,Event,005IAWyyPlUBLQDIva,SDR,8,5,3,2,1177,-184,0.0,0.0,0.625,0.375,0.25,0.0067911714770797,0.0016977928692699,-0.0437158469945355,1.0,1.0,730_plus,6_10,1
Qualified,Event,005CyM4CU7TgZ0ieQC,BDR,6,3,3,2,139,1319,467.0,464.0,0.5,0.5,0.3333333333333333,0.0428571428571428,0.0142857142857142,0.0045454545454545,0.002150537634408602,0.002136752136752137,91_180,6_10,0
Qualified,Outbound,005CS61es1IwtecnA5,SDR,2,1,1,0,887,-809,0.0,0.0,0.5,0.5,0.0,0.0022522522522522,0.0,-0.0024752475247524,1.0,1.0,730_plus,1_2,1
Nurturing,Partner Referral,005w1rZfJkoRoaYcEo,BDR,1,0,1,0,935,608,74.0,59.0,0.0,1.0,0.0,0.001068376068376,0.0,0.0016420361247947,0.016666666666666666,0.013333333333333334,730_plus,1_2,0
Qualified,Web,0050fGb9Xo51dtJbLu,AE,5,2,3,2,578,406,0.0,0.0,0.4,0.6,0.4,0.0086355785837651,0.003454231433506,0.0122850122850122,1.0,1.0,366_730,3_5,1
